GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
34001060006,5046,2888,2032,126
34001040004,6050,3858,2042,150
34001075001,3085,1925,1121,39
34001042201,1766,728,1000,38
34001060008,5196,2840,2229,127
34027135021,4999,2072,2831,96
34027070001,6958,3875,2961,122
34027110021,3200,1481,1670,49
34027110011,3342,1530,1770,42
34027145014,2427,1078,1279,70
34027145017,2671,1346,1298,27
34027145013,2787,1188,1544,55
34027045202,2155,687,1419,49
34027045101,1492,477,987,28
34027120301,2848,839,1940,69
34027070003,4371,2547,1735,89
34027170001,3688,1979,1617,92
34027145020,3925,1876,1982,67
34027115006,2879,1298,1530,51
34027135010,4217,2012,2072,133
34027135013,3063,1706,1297,60
34027013004,5466,2866,2504,96
34027135007,3372,1367,1922,83
34027005101,2782,1252,1448,82
34027175201,4160,1805,2262,93
34027190009,4093,2199,1815,79
34027160004,3571,1523,2017,31
34027110014,3700,1160,2475,65
34027082001,5178,2753,2315,110
34027155003,4419,2672,1670,77
34027085006,2748,1337,1355,56
34033020002,2299,1776,445,78
34033050006,5594,3579,1923,92
34033042001,4344,2501,1736,107
34033035002,2484,1637,763,84
34033001501,3421,2313,1023,85
34033010001,3462,2239,1096,127
34033055002,3612,2334,1195,83
34033005501,3046,1834,1127,85
34027070008,3791,2532,1169,90
34027015002,3574,2039,1465,70
34027120302,2439,841,1556,42
34027175604,2339,1362,948,29
34027105016,2732,1605,1090,37
34027105014,5057,2537,2456,64
34027015001,4397,2322,1986,89
34027105017,3795,2172,1563,60
34027105003,4116,2851,1214,51
34027175101,1623,620,963,40
34027065003,3666,2039,1568,59
34027180204,2238,1142,1049,47
34027180203,3345,1894,1383,68
34027160006,4336,1752,2500,84
34027185001,1910,425,1443,42
34027160005,3461,1710,1683,68
34027120203,2960,690,2200,70
34027120101,2292,907,1350,35
34027120201,2470,364,2049,57
34027145005,4077,1442,2544,91
34027145006,3552,1834,1645,73
34027145008,3819,1830,1894,95
34027145007,4119,2064,1984,71
34027145037,2262,1314,904,44
34035100010,3764,2210,1479,75
34035010020,3300,1782,1475,43
34035040213,3297,1497,1730,70
34035040214,2801,875,1889,37
34035040212,3505,1618,1826,61
34027160012,4933,2462,2387,84
34027190003,5454,3101,2238,115
34027095003,3435,1830,1559,46
34027175301,3967,2078,1796,93
34027175602,3937,2532,1337,68
34027025009,2881,1346,1479,56
34001040010,5581,2062,3413,106
34001060011,5110,1444,3546,120
34001070101,6587,3453,3023,111
34001105203,2886,1393,1432,61
34023105007,2891,852,1996,43
34027105018,3344,2004,1298,42
34027070005,4242,2742,1414,86
34023070101,1645,166,1440,39
34023070106,1828,288,1487,53
34023070201,2490,192,2192,106
34023070104,2089,561,1465,63
34023085410,1753,500,1219,34
34023085404,1903,310,1504,89
34023085305,2407,634,1705,68
34023085302,3114,1004,2023,87
34023085301,4349,1782,2458,109
34023025028,1133,198,921,14
34023125105,2967,1326,1569,72
34023055008,3626,2081,1470,75
34023077605,3292,1804,1394,94
34023125104,3341,1622,1635,84
34023125201,1527,370,1133,24
34023070105,2697,1000,1620,77
34023025055,1639,690,932,17
34023025017,2478,1039,1376,63
34023035002,2655,416,2167,72
34023125503,2348,1254,1044,50
34023080501,1575,227,1327,21
34023080503,3741,407,3276,58
34023125204,2772,1489,1212,71
34023125513,2742,1416,1281,45
34023125209,2678,1290,1337,51
34023125208,3463,1327,2044,92
34023090006,3098,846,2219,33
34023020012,2957,1445,1442,70
34023110009,3698,2028,1604,66
34023025046,2179,956,1173,50
34023025006,2491,607,1829,55
34023125107,4013,1658,2268,87
34023125401,3943,1083,2827,33
34023125305,2786,1106,1621,59
