GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
34029035004,6222,3773,2307,142
34029085002,4961,2814,2079,68
34029030010,4531,2729,1664,138
34027020004,2837,1263,1511,63
34027145023,2844,1342,1462,40
34027190007,4032,1992,1949,91
34027190013,4195,2411,1703,81
34027080402,4175,2065,2020,90
34027075004,6207,3851,2235,121
34019045003,3410,1610,1677,123
34019105007,3523,1988,1431,104
34037080002,3110,1976,1028,106
34027050008,3900,2529,1324,47
34027040303,6461,2979,3296,186
34027040302,5139,2629,2380,130
34027105005,3934,2319,1523,92
34019125003,3472,1802,1550,120
34019005003,3823,2468,1265,90
34005195001,3709,2490,1099,120
34005075103,3063,1512,1450,101
34005075202,3731,1398,2281,52
34005190001,7318,1672,5491,155
34005065012,3581,1892,1620,69
34005150006,3737,1749,1879,109
34029090017,2714,1605,1074,35
34029090018,2576,1455,1077,44
34029090019,3452,2221,1175,56
34029090008,2601,1818,751,32
34029060008,3516,2473,983,60
34029060006,4088,2765,1214,109
34029145001,1628,592,987,49
34029145003,2032,1100,884,48
34029145002,3152,1603,1440,109
34029015001,3826,2165,1578,83
34029055029,3781,2412,1327,42
34029050002,2505,1532,909,64
34029035012,3964,2796,1120,48
34029003012,4701,2949,1714,38
34029003007,4892,2998,1817,77
34031005001,5435,2787,2465,183
34039060306,2194,153,2021,20
34039060204,1987,114,1813,60
34039005007,4712,2239,2397,76
34039090104,2397,779,1562,56
34039045504,1627,39,1562,26
34037040001,3516,2268,1135,113
34037120002,4077,3098,846,133
34037010005,2790,1655,1039,96
34005170003,5005,3031,1859,115
34039045404,1906,137,1744,25
34039045701,1815,607,1147,61
34039100104,5135,2135,2929,71
34039075402,2872,1066,1738,68
34039045602,2419,841,1523,55
34039100102,4046,1493,2462,91
34039050006,2229,1229,973,27
34039080017,3159,1152,1957,50
34041095701,2195,942,1156,97
34041020003,2944,2117,746,81
34041020004,3832,2616,1129,87
34039090205,2372,834,1492,46
34039095005,4210,449,3724,37
34039095022,3226,823,2355,48
34039015021,2831,1161,1587,83
34039040004,3622,2092,1441,89
34025082015,1638,1040,555,43
34025082016,3440,2170,1207,63
34025025003,3285,1597,1603,85
34025055003,3726,1890,1735,101
34025095014,3484,2194,1181,109
34025095006,4728,2272,2347,109
34025070001,4114,2452,1546,116
34029095001,1242,885,334,23
34029025319,2259,1440,793,26
34029035029,2905,1977,865,63
34029030024,3691,2250,1349,92
34029035002,3038,1688,1271,79
34029030022,4354,2687,1573,94
34029110002,3578,2102,1366,110
34029030029,4271,2113,1984,174
34029030057,2715,1592,1049,74
34029080005,3930,2658,1192,80
34029080001,3233,2109,1060,64
34029080011,5946,3871,1939,136
34029160001,4722,2883,1712,127
34029160002,3939,2608,1236,95
34029030042,4278,2616,1522,140
34005115005,3580,1615,1911,54
34005005001,3919,2843,985,91
34005150004,5509,2201,3168,140
34005150003,3941,1732,2111,98
34005140003,1389,553,807,29
34005150001,3582,1840,1646,96
34005150014,3127,1681,1373,73
34005150009,2078,959,1065,54
34005150013,3020,1690,1260,70
34005030011,2646,385,2214,47
34005020001,6412,2060,4236,116
34005015102,2312,661,1594,57
34005095002,4636,2720,1811,105
34005095003,3783,2027,1681,75
34005170002,5560,3644,1806,110
34039010204,2588,1720,835,33
34039085014,2043,1007,1011,25
34039020202,1981,577,1366,38
34039002211,2167,647,1487,33
34039095017,2905,966,1862,77
34039005001,4698,2115,2496,87
34039015013,2615,1128,1438,49
34039015008,2551,1131,1386,34
34005170005,7589,4223,3280,86
34005170004,6378,3856,2407,115
34005125026,5228,1423,3696,109
34005125020,7788,2709,4941,138
34005125011,5111,1861,3147,103
34005125002,7024,2817,4072,135
34005125005,5328,1194,4037,97
34005015201,3771,1319,2330,122
34005020003,3503,1622,1797,84
34005020002,3418,1832,1480,106
34005020006,4040,1741,2220,79
34005050304,2460,1156,1267,37
34005192004,1915,175,1701,39
34005075301,3557,1441,2048,68
34039010104,1880,1268,581,31
34039010404,4316,3027,1226,63
34039020506,1966,378,1545,43
34039010101,3258,2222,987,49
34039095032,2737,1129,1540,68
34039060304,2908,175,2688,45
34019110001,3674,2239,1349,86
34035005002,2542,1610,885,47
34019120001,4447,2415,1946,86
34009030004,3576,2125,1384,67
34009040401,1930,993,903,34
34009ZZZZZZ,0,0,0,0
34009055011,583,328,241,14
34009040204,1619,930,677,12
34009030013,2547,1438,1068,41
34009025302,2194,1508,645,41
34009040404,2591,1473,1076,42
34009020008,2516,1642,831,43
34009005002,1281,818,445,18
34009040405,1541,937,586,18
34013050018,2093,776,1295,22
34013070C04,1635,28,1593,14
34013070C05,1495,38,1441,16
34013070N12,2286,108,2160,18
34013070E19,1345,412,912,21
34013005405,2150,917,1180,53
34013070S21,1674,45,1614,15
34013037003,5460,4148,1268,44
34013045N01,2250,134,2088,28
34013100004,4688,2073,2514,101
34013095002,2700,191,2461,48
34013110501,1893,212,1643,38
34013080305,6904,2841,3957,106
34013080304,4389,2141,2183,65
34013030302,1989,33,1938,18
34039025002,2274,911,1314,49
34019095004,4003,2515,1363,125
34019055001,4122,1434,2574,114
34019080001,3535,2235,1207,93
34025047002,5047,3601,1339,107
34025090003,5460,3017,2344,99
34025080005,4535,2772,1673,90
34025080018,5703,3179,2405,119
34025125017,2641,882,1690,69
34025260015,3645,2136,1438,71
34009005001,2048,1263,767,18
34009030014,3876,2416,1374,86
34009030009,2875,1930,911,34
34009030016,1297,759,513,25
34009025305,2893,1845,996,52
34025095030,3859,2305,1453,101
34025080016,5378,2730,2527,121
34025080020,4584,1928,2543,113
34029135002,2901,1849,1007,45
34029102002,3005,2242,709,54
34029003005,2740,1619,1050,71
34029010001,3580,2134,1376,70
34029070015,7062,5055,1945,62
34029035048,3527,2323,1172,32
34029080013,4091,2393,1615,83
34029003015,3048,1983,1041,24
34029025000,0,0,0,0
