GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
34033040001,1924,1326,365,396,582,34,8,2,961
34033070002,2051,1663,1516,61,34,29,10,0,147
34033010001,1347,1037,918,38,37,28,10,3,119
34015110202,978,681,189,133,367,22,4,1,492
34015110101,1420,977,398,176,374,38,29,1,579
34015085002,1455,1042,538,223,227,31,26,2,504
34031025008,843,739,603,87,7,4,33,1,136
34031040204,2661,1999,274,945,317,35,505,5,1725
34033000705,2004,1581,711,333,496,40,33,2,870
34033050005,1678,1321,1067,97,91,40,31,2,254
34011015001,3136,2433,1686,341,299,102,31,4,747
34033020001,812,672,625,15,14,11,3,0,47
34033001501,1001,834,744,27,42,10,8,3,90
34027100002,1504,1253,732,344,90,18,76,1,521
34027100003,1263,1005,485,374,66,20,71,0,520
34027190012,1370,1064,959,55,21,8,25,0,105
34027190006,880,657,579,38,9,7,22,0,78
34015020004,1234,980,797,69,63,34,12,0,183
34015025005,1382,1125,953,58,50,22,17,1,172
34015100015,1351,1057,908,66,65,12,8,0,149
34015100007,1668,1341,1124,60,91,33,30,1,217
34011060001,1312,1062,937,45,37,42,7,1,125
34011010004,1434,1065,859,74,71,44,10,0,206
34011010003,1479,1134,914,98,73,38,6,2,220
34011005101,5215,3211,142,2616,473,281,26,5,3069
34011005302,1366,980,213,540,215,76,13,0,767
34011065002,2350,1701,1011,239,395,57,34,1,690
34027075005,1052,849,745,39,5,7,46,2,104
34027180401,1467,1176,1007,93,12,2,51,1,169
34027145024,2941,2290,714,90,64,15,1405,6,1576
34027145020,1036,828,581,45,20,12,172,0,247
34031010204,2232,1658,715,694,158,36,137,0,943
34031040503,3263,2312,42,1933,462,34,18,16,2270
34031040504,3347,2501,40,1527,1062,59,13,5,2461
34031040602,2246,1659,65,1407,268,55,22,6,1594
34031040509,2671,2187,72,1899,323,29,11,5,2115
34031040211,2220,1553,122,1172,257,41,49,6,1431
34031040507,3332,2345,104,1681,599,40,32,4,2241
34031045001,1829,1481,1089,239,47,25,86,2,392
34031045003,1573,1212,914,189,49,24,60,1,298
34031045004,1749,1412,1103,199,19,15,81,0,309
34031075011,2079,1705,1449,136,51,46,33,1,256
34031075001,1773,1423,1219,127,18,34,20,1,204
34027070013,1072,864,783,54,3,11,10,0,81
34027070011,1041,817,699,50,22,5,37,1,118
34031075010,2779,2212,1851,178,68,56,50,1,361
34011070303,1526,988,53,852,108,26,6,1,935
34011050202,1095,827,373,155,286,16,10,2,454
34023077101,1007,803,524,164,62,15,42,0,279
34023085203,1621,1318,344,92,284,11,608,0,974
34023085209,1033,830,264,52,106,2,404,0,566
34023090004,1494,1118,408,31,43,9,635,1,710
34023090005,3106,2370,441,129,186,15,1613,5,1929
34023005017,1372,1100,346,332,140,23,279,4,754
34023065211,646,636,573,16,16,3,25,4,63
34023065209,651,577,451,9,23,0,93,1,126
34023025054,799,593,214,31,10,8,336,1,379
34023025044,1041,841,235,29,19,12,564,0,606
34023025050,995,809,307,18,18,1,465,0,502
34023077103,1103,885,624,134,75,17,43,0,261
34023080610,1626,1170,125,997,87,25,8,2,1045
34023080602,1399,1026,53,938,104,45,27,4,973
34023090008,1192,861,211,43,85,4,518,0,650
34023085304,1484,1169,225,103,547,7,282,2,944
34023020038,1276,1010,590,96,51,18,255,2,420
34023055007,1617,1277,911,187,66,19,89,0,366
34031030006,1564,1253,988,159,31,16,64,0,265
34031030001,1903,1589,1289,158,41,15,96,0,300
34031035306,1927,1486,293,968,203,45,112,5,1193
34031040505,3012,2209,41,1521,749,36,24,10,2168
34031005005,604,523,405,50,11,16,42,3,118
34031005002,1871,1521,1183,224,31,12,61,5,338
34031005001,2276,1887,1431,257,52,31,105,1,456
