GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
01131001001,1180,963,561,19,371,11,6,0,402
01131002002,96,72,20,0,49,2,0,0,52
01021000070,2811,2111,1695,162,221,32,1,0,416
01021000090,2309,1809,1582,51,126,43,5,1,227
01021000250,3056,2415,2010,116,219,54,30,2,405
01021000020,1426,1108,760,21,301,23,3,0,348
01117000036,1980,1521,1154,201,96,53,19,4,367
01019000019,769,615,589,0,18,5,1,1,26
01079002901,1539,1188,1029,31,20,94,7,0,159
01003000025,7696,5754,4664,397,383,216,62,15,1090
01003000024,6489,4801,3882,449,228,171,63,2,919
01003000009,2668,1986,1610,73,219,59,14,0,376
01003000018,2835,2174,1933,56,64,104,18,1,241
01003000022,3687,2843,2476,107,40,172,13,0,367
01003000008,2305,1939,1227,94,542,42,22,1,712
01003000047,12645,10003,7450,1095,959,291,124,9,2553
01003000038,7512,5981,4391,522,773,161,108,7,1590
01003000031,5891,4494,3821,282,201,152,33,8,673
01003000032,4914,3884,3323,262,111,142,20,3,561
01003000033,4244,3719,3363,115,76,87,63,6,356
01003000048,8943,7271,6348,306,200,177,121,3,923
01003000041,8438,7183,6707,137,54,158,60,4,476
01003000034,1153,963,856,44,13,38,5,0,107
01003000004,1175,965,695,4,224,35,6,1,270
01003000015,9357,7311,5301,137,1551,267,63,8,2010
01097000009,3213,2499,1881,24,418,154,14,1,618
01003000002,251,214,86,4,119,8,0,0,128
01003000005,1632,1316,357,30,910,18,10,3,959
01123000901,347,290,247,0,32,2,0,0,43
01123000701,3279,2608,1443,31,1079,33,16,0,1165
01027000601,416,341,320,10,5,4,1,0,21
01099000601,353,289,81,2,203,3,1,0,208
01099000301,1338,1063,794,1,240,19,8,0,269
01105000001,1673,1261,204,6,1049,1,3,2,1057
01105000002,1816,1339,196,14,1135,12,1,0,1143
01025000001,1460,1115,209,2,897,12,3,0,906
01079000301,627,512,197,0,307,10,1,0,315
01025000010,3252,2567,1685,24,810,31,12,0,882
01025000022,883,704,600,6,91,7,2,1,104
01125000021,6923,5359,3948,220,1010,120,88,4,1411
01125000017,6352,4525,3769,213,403,100,35,6,756
01125000009,1351,1050,952,20,36,28,16,3,98
01125000015,8196,5934,4699,328,457,97,356,4,1235
01125000049,4022,3031,2456,132,360,49,9,0,575
01125000050,3772,2801,2225,140,349,61,20,0,576
01125000045,7678,6019,2143,249,3469,61,114,5,3876
01125000007,1262,963,842,5,94,18,3,0,121
01125000002,513,396,363,9,12,15,0,0,33
01125000001,121,90,79,2,1,7,0,0,11
01125000008,1823,1491,1392,17,39,20,14,0,99
01125000011,4199,3231,2597,66,482,59,15,1,634
01125000012,6256,4728,4118,99,321,131,19,2,610
01125000013,2522,1901,1691,36,87,51,5,10,210
01025000021,285,244,101,0,143,0,0,0,143
01025000002,375,306,84,2,212,7,3,1,222
01125000044,11629,9113,3593,266,4978,129,160,14,5520
01125000041,4530,3645,1967,130,1419,70,59,3,1678
01125000043,2886,2201,1441,217,437,68,40,2,760
01125000046,8892,7105,2355,220,4344,68,153,6,4750
01125000040,5305,4358,2316,170,1637,80,165,8,2042
01125000052,7585,5585,3178,98,2200,91,17,0,2407
01125000038,4805,3985,1109,119,2664,50,64,8,2876
01125000028,6558,6287,5199,227,491,57,285,11,1088
01125000026,8107,6590,3052,324,2931,127,186,14,3538
01125000042,3442,2763,1797,162,694,71,33,8,966
01125000024,4930,3756,1358,407,1917,60,48,2,2398
01125000018,686,542,501,22,10,7,3,0,41
01125000004,222,182,164,6,6,4,1,0,18
01125000033,851,622,546,26,31,14,4,1,76
01125000032,1335,1012,886,83,24,21,6,0,126
01099000302,703,574,356,8,201,8,1,0,218
01081000001,2649,2098,1908,35,108,36,9,4,190
01081000008,538,449,270,7,161,11,0,0,179
01081000006,10595,8110,5799,317,1630,164,190,5,2311
01081000003,6824,5081,1643,139,3067,90,198,4,3438
01081000005,7813,6199,4019,443,1397,122,225,11,2180
01081000002,4743,3718,780,216,2641,65,64,6,2938
01081000004,5025,3802,2133,609,905,101,66,7,1669
01081000014,25795,21166,13656,961,4084,354,2137,40,7510
01081000009,3685,2945,1361,138,1374,57,26,1,1584
01081000010,17409,13656,8341,482,3188,218,1409,26,5315
01081000007,5063,3549,2547,101,302,64,533,4,1002
01081000023,9227,7150,5135,326,1341,206,175,21,2015
01081000022,19595,14406,10090,673,3091,367,202,35,4316
01081000013,11743,10015,6879,408,2009,144,590,9,3136
01081000012,18098,14845,9566,816,2424,236,1812,7,5279
01081000015,5548,4309,3164,65,891,129,28,3,1145
01025000007,3955,3141,2226,25,828,46,19,0,915
01003000046,3655,2906,2505,96,113,73,92,3,401
01003000045,6789,5155,4562,150,198,148,80,4,593
01003000007,11405,8256,6518,348,850,206,273,15,1738
01003000039,7343,6339,5751,149,125,137,61,4,588
01003000040,865,808,776,5,6,14,3,0,32
01003000028,6775,5831,5308,138,129,137,49,5,523
01003000006,2002,1458,1113,45,213,58,36,1,345
01003000035,13338,10626,7981,411,1709,299,160,19,2645
01003000020,13326,10041,8164,425,1006,231,191,9,1877
01003000023,6119,4335,3717,152,256,124,53,9,618
01003000042,10231,8231,7061,158,726,158,84,15,1170
01109000034,49,45,8,0,37,0,0,0,37
01109000007,74,56,41,2,12,3,0,0,15
01109000003,397,327,163,0,157,6,0,0,164
01109000021,2849,2398,963,41,1294,52,55,4,1435
01109000013,4669,3610,2313,124,994,92,95,10,1297
01109000001,3211,2483,536,28,1861,30,49,2,1947
01109000022,2660,2106,1445,49,553,27,27,0,661
01109000006,5892,5406,3291,157,1565,79,300,5,2115
01053000190,961,795,528,5,205,58,0,0,267
01109000033,258,203,152,10,24,15,3,0,51
01109000023,166,131,112,2,15,2,0,0,19
01109000019,1430,1168,238,24,905,14,0,0,930
01109000032,241,196,130,2,58,4,2,1,66
01109000008,191,164,132,0,32,0,0,0,32
01129000006,757,621,588,3,24,4,1,0,33
01129000007,824,623,489,6,113,10,1,2,134
01023000007,434,364,46,6,313,3,0,0,318
01023000010,506,415,34,5,373,6,6,0,381
01023000006,546,450,77,1,367,3,0,0,373
01023000047,195,162,41,3,119,0,0,0,121
01023000012,234,195,31,0,164,2,0,0,164
01079001701,1806,1424,1185,22,15,188,13,0,239
01079003101,108,84,63,1,1,19,0,0,21
01079002401,494,386,327,4,3,53,1,1,59
01053000030,6231,4954,2981,65,1762,96,40,11,1973
01053000300,2260,2003,908,17,886,191,0,0,1095
01053000320,2832,2186,843,35,1189,121,6,3,1343
01053000270,836,671,520,8,71,78,2,0,151
01053000260,2972,2295,1392,43,693,142,32,2,903
01001000014,1571,1291,567,24,663,34,9,0,724
01047009512,2608,2051,1053,20,949,8,29,0,998
01047000801,1676,1324,684,25,603,18,1,0,640
01047000302,3890,3047,1601,25,1380,25,16,5,1446
01047001001,1840,1419,860,7,516,23,13,0,559
01047000501,4048,3073,148,13,2911,20,0,5,2925
01047001201,427,350,96,3,249,2,1,1,254
01047000101,768,594,412,4,175,3,0,0,182
01107001800,227,195,140,1,49,3,2,0,55
01107001300,454,372,317,1,44,9,2,0,55
01001000012,1969,1554,955,55,485,36,3,3,599
01107001500,2716,2159,1259,35,852,22,2,1,900
01127000004,2075,1634,966,206,422,57,13,1,668
01131005003,313,235,36,3,196,0,0,1,199
01131005001,274,207,4,0,203,0,0,0,203
01127000033,1522,1173,1101,11,9,49,2,0,72
01127000034,671,498,463,10,10,7,4,0,35
01127000005,2143,1723,1511,28,101,64,7,2,212
01127000002,4519,3500,3188,91,102,77,32,0,312
01127000044,768,597,548,18,13,17,1,0,49
01131006001,429,328,107,3,213,5,0,0,221
01091000301,1512,1208,723,21,450,13,3,0,485
01091000306,221,185,156,0,29,2,0,0,29
01091000501,482,383,118,0,261,5,2,1,265
01091000407,800,613,298,8,304,11,3,0,315
01091000502,989,818,535,16,259,9,1,4,283
01091000405,354,292,136,1,154,2,1,0,156
01091000408,1459,1111,232,10,867,11,1,1,879
01097000029,6577,4758,1309,54,3290,71,30,0,3449
01099001403,162,126,86,2,38,1,0,0,40
01099000001,645,554,389,1,109,51,1,2,165
01097000056,6613,5199,997,98,4020,79,48,9,4202
01097000055,4442,3292,1446,179,1518,48,108,6,1846
01097000037,3828,2763,547,91,2080,42,25,4,2216
01097000032,2101,1695,7,7,1684,11,3,0,1688
01097000033,2527,2017,24,9,1968,31,11,3,1993
0109700VP25,3144,2292,122,29,2141,18,3,1,2170
01097000030,2481,1848,89,19,1748,8,1,1,1759
01097000068,4491,3610,2243,149,1094,65,60,7,1367
01097000067,9817,7938,5099,279,2111,156,293,13,2839
01097000062,3041,2411,1649,76,547,40,87,1,762
01097000005,2210,1739,1274,32,320,90,6,1,465
01097000006,3484,2735,2415,38,135,127,14,2,320
01097000002,4393,3216,2251,43,631,265,18,2,965
01097000023,8571,6247,3676,232,2079,139,104,4,2571
01097000024,3996,3132,1747,91,1187,75,24,2,1385
01097000013,4905,3767,3097,85,396,144,42,6,670
01097000018,5239,3949,3388,200,186,155,18,5,561
01097000041,1931,1569,70,32,1457,37,2,0,1499
01097000044,5211,4211,2794,131,1180,76,32,5,1417
01097000058,2517,1874,1555,60,160,64,34,0,319
01097000046,3072,2328,1732,69,411,53,59,4,596
01097000027,3269,2445,517,26,1869,32,25,2,1928
01097000048,2912,2667,762,5,1883,16,4,2,1905
01097000045,4648,3825,3029,98,538,75,47,2,796
01097000020,6457,4719,2626,116,1811,138,38,2,2093
01097000017,4728,3585,2848,79,411,149,87,3,737
01097000012,6939,5383,4587,51,494,199,28,11,796
01097000015,3936,2915,1840,71,832,167,18,2,1075
01003000001,357,313,227,2,51,29,1,0,86
01003000049,10989,8351,7243,422,373,183,110,8,1108
01003000043,5976,4660,4138,180,140,141,45,1,522
01003000010,3036,2467,2080,55,288,36,14,2,387
01003000044,5504,4453,3986,173,92,133,30,9,467
01043000100,1624,1298,1222,9,5,48,7,1,76
01089000081,6357,4920,3939,154,446,293,69,9,981
01089000026,5517,4620,3701,185,403,129,181,12,919
01089000017,9297,7693,5016,645,1718,202,151,22,2677
01089000046,6508,5034,1913,1163,1793,213,99,20,3121
01089000054,7985,6786,4111,381,1754,150,381,23,2675
01089000063,6555,5119,3244,324,1047,138,379,4,1875
01089000009,5237,4722,2638,494,1278,111,211,41,2084
01089000021,8417,6515,4938,293,618,202,446,12,1577
01089000090,6815,5289,4242,171,381,105,342,14,1047
01089000023,6814,5386,4130,333,534,164,223,3,1256
01089000004,6104,5193,4207,149,628,99,100,6,986
01089000002,2794,2135,1050,109,912,59,34,5,1085
01089000068,5374,4231,3829,88,62,190,28,9,402
01089000075,5846,4418,3663,170,229,215,98,17,755
01089000029,998,777,638,31,40,24,36,3,139
01089000061,8966,6302,5072,261,483,169,285,14,1230
01089000011,7436,5666,4975,150,200,113,218,2,691
01089000019,4999,3992,3474,131,81,110,177,5,518
01089000012,4489,3349,2889,95,155,63,118,6,460
01089000014,3842,3225,2821,99,100,66,122,2,404
01089000013,3463,2803,2477,69,30,51,169,4,326
01089000069,3579,2762,1987,111,414,71,161,10,775
01089000027,10227,8122,1879,522,5505,180,155,34,6243
01037000710,906,753,552,9,171,16,3,1,201
01037001513,474,414,392,1,18,5,0,0,22
01037001205,1701,1414,1325,7,56,18,0,0,89
01037000302,1347,1071,559,36,453,14,6,4,512
01037000401,2055,1650,518,19,1095,19,5,0,1132
01131004006,442,380,278,1,96,3,0,1,102
01131003003,476,367,79,3,287,0,0,0,288
01087000410,1777,1400,731,42,611,23,1,2,669
01087000408,1205,994,258,14,717,13,0,1,736
01087000409,1011,819,482,27,300,12,3,0,337
01087000102,642,531,272,19,224,17,0,1,259
01087000203,809,669,208,17,436,8,5,0,461
01087000105,1974,1946,98,57,1736,6,37,2,1848
01087000306,578,471,98,8,352,16,5,1,373
01073005035,1742,1316,986,73,129,15,107,2,330
01097000001,2186,1617,1338,21,154,97,5,1,279
01097000073,5374,4072,3480,87,353,100,30,0,592
01097000077,2144,1749,1535,38,104,25,27,4,214
01097000069,5275,4225,2571,154,1260,109,142,7,1654
01097000078,2610,2100,1770,69,96,84,39,16,330
01097000014,3012,2499,1731,67,566,107,6,2,768
01097000063,2752,1984,451,70,1445,24,11,3,1533
01097000051,8602,6435,4319,332,1213,211,337,3,2116
01097000066,10282,7906,5273,227,1727,182,461,17,2633
01097000074,8701,6543,4887,245,1002,193,180,7,1656
01119000003,1281,1019,297,4,716,6,2,3,722
01097000057,4130,3013,81,25,2904,35,8,4,2932
01097000064,4295,3175,135,44,2976,28,19,6,3040
01097000047,4970,4030,1989,80,1863,90,23,8,2041
01097000011,8216,6333,4980,59,985,185,84,4,1353
01097000019,1352,1034,157,6,863,16,0,2,877
01043000112,1906,1567,1437,49,14,55,7,2,130
01097000070,4915,3466,797,66,2550,48,23,1,2669
01097000031,2051,1595,15,5,1568,10,2,1,1580
01097000026,3094,2288,92,10,2166,20,4,1,2196
01097000086,7327,5573,3818,180,779,146,643,7,1755
01097000087,1989,1644,1466,27,67,41,18,3,178
01097000003,2951,2250,638,13,680,923,5,4,1612
01079003601,1437,1086,901,45,21,102,7,1,185
01073002410,1423,1175,23,12,1141,9,0,0,1152
01073001170,2486,1709,16,28,1663,16,1,1,1693
01097000081,4562,3517,2567,148,387,142,251,11,950
01097000075,6122,4625,3157,209,820,154,280,4,1468
01097000079,5070,3871,2767,140,708,125,123,1,1104
01119006012,435,346,125,1,211,5,1,0,221
01043000022,1567,1182,1097,20,11,43,2,0,85
01043000031,3530,2910,2613,111,85,73,21,0,297
01089000049,10573,7923,3194,1861,2509,352,179,29,4729
01061000007,3298,2602,1998,98,419,90,6,1,604
01061000009,1181,938,758,15,127,30,7,2,180
01061000005,3114,2433,1876,106,342,84,19,2,557
01061000006,1608,1251,1067,66,61,46,6,0,184
01097000054,6204,4874,1684,265,2531,88,333,11,3190
01097000060,5377,4304,2165,173,1707,104,156,7,2139
01097000053,8471,6839,4599,235,1624,105,290,6,2240
01061000003,3182,2469,2172,94,109,82,7,4,297
01055002001,1522,1181,1084,33,17,39,0,0,97
01091000201,3831,2973,1959,99,870,26,19,0,1014
01003000019,609,491,440,5,4,26,5,0,51
01003000021,316,251,236,2,0,10,3,0,15
01093000008,2841,2226,2066,61,17,68,13,2,160
01097000016,5304,4120,1110,52,2862,95,21,0,3010
01079003301,2461,1940,1643,69,42,178,7,0,297
01079001101,404,310,239,4,6,55,1,0,71
01079001201,819,613,492,13,35,71,2,1,121
01079002501,2526,1986,1657,23,112,187,7,2,329
01043000270,2464,1911,1696,124,9,47,15,2,215
01127000008,2195,1681,949,89,591,64,9,1,732
01091000101,1775,1364,381,30,940,5,21,0,983
01091000102,2474,1741,343,45,1343,14,5,0,1398
01007000001,4049,3004,2765,93,88,49,2,3,239
01007000060,2236,1777,1440,64,220,51,1,1,337
01009000010,1075,836,749,42,5,16,5,0,87
01009000024,1279,998,890,51,3,30,3,2,108
01009000008,1323,998,884,52,5,49,4,1,114
01117000006,6290,4609,3887,166,335,111,88,3,722
01117000004,2366,1890,1458,26,358,39,3,0,432
01117000017,6299,5187,3904,214,686,97,279,8,1283
01117000042,2284,1942,1686,45,93,26,84,1,256
01117000028,2901,2191,1911,81,106,52,27,3,280
01117000010,8860,6619,5383,199,684,120,211,6,1236
01117000002,1422,1129,1042,25,21,32,2,1,87
01117000009,5683,4281,3593,85,289,69,231,1,688
01117000012,1394,1135,963,20,81,16,52,0,172
01117000030,4778,4085,2861,244,854,105,29,16,1224
01117000033,4141,3176,1780,468,801,124,17,7,1396
01117000015,7420,6142,4180,302,1082,126,416,15,1962
01117000021,16952,11925,9333,547,1435,297,273,15,2592
01073002280,1747,1420,17,48,1346,17,2,0,1403
01091000508,549,446,148,5,293,2,0,0,298
01091000507,283,234,82,2,146,0,0,0,152
01009000014,3625,2825,2491,239,25,77,8,4,334
01009000021,1444,1055,786,221,10,25,8,2,269
01009000022,6797,5313,4020,761,355,128,55,10,1293
01009000023,1925,1440,1207,160,9,39,4,1,233
01009000017,3166,2527,2312,68,23,85,9,5,215
01009000019,2314,1751,1568,68,24,54,19,1,183
01009000006,2424,1829,1630,80,11,80,2,3,199
01093000017,667,548,514,16,7,10,0,2,34
01093000018,1497,1183,1109,12,8,38,8,0,74
01093000014,4818,3849,3403,87,236,98,12,3,446
01093000020,4022,3106,2752,124,134,68,23,4,354
01093000015,2949,2347,2022,38,208,48,8,0,325
01117000023,7050,5222,3681,551,805,138,75,6,1541
01117000027,7675,5685,3880,849,707,192,79,5,1805
01009000012,2071,1576,1282,240,9,34,3,1,294
01127000025,420,322,300,5,5,3,4,0,22
01127000026,301,241,230,1,3,3,2,0,11
01009000004,5809,4358,4031,38,105,136,18,6,327
01009000002,2364,1866,1753,35,15,49,2,4,113
01087000211,3090,2475,95,11,2354,24,10,4,2380
01121000014,5128,4320,3178,54,1013,74,5,1,1142
01121000005,8908,7175,1936,223,4952,71,29,3,5239
01121000004,9854,7676,4832,118,2539,144,60,4,2844
01121000006,1798,1555,510,15,1024,14,2,3,1045
01121000002,6315,4873,3541,135,960,102,126,4,1332
01121000015,3403,2606,1976,23,524,65,20,9,630
01121000001,9312,7234,5274,120,1592,166,64,7,1960
01121000008,2927,2292,2040,22,180,45,2,3,252
01121000013,2617,2093,1862,31,153,44,2,3,231
01121000010,10615,8335,5326,147,2657,151,28,7,3009
01121000009,14119,11113,6915,220,3696,188,77,16,4198
01047009521,2065,1617,323,11,1264,19,12,0,1294
01101000301,8503,6742,4215,251,1965,157,179,12,2527
01101000407,3208,2451,1038,221,1112,58,31,2,1413
01119000802,276,227,54,0,173,0,0,0,173
01101000303,6922,5622,3541,130,1756,76,114,1,2081
01101000102,8448,6773,2554,134,3691,68,329,13,4219
01101000302,5752,4292,2238,160,1774,102,44,4,2054
01101000404,5549,4738,1724,151,2702,36,143,14,3014
01101000511,2449,2049,1298,53,554,21,127,0,751
01101000510,10268,7754,3977,187,3229,107,278,4,3777
01101000512,13686,10503,5870,268,2302,111,1949,14,4633
01101000101,7194,5849,4406,157,1107,59,121,15,1443
01127000032,1655,1309,1249,15,12,31,3,0,60
01119001201,382,315,92,11,210,3,2,3,223
01007000004,2354,1839,663,38,1115,22,0,0,1176
01007000009,3294,2571,1828,81,626,35,7,1,743
01097000022,7910,5921,4821,198,622,191,62,0,1100
01121000007,3575,2889,1709,28,1077,53,11,2,1180
01101000505,8451,6117,920,609,4364,91,168,9,5197
01101000105,9614,7021,1013,371,5495,79,148,5,6008
01101000204,9417,7248,484,107,6637,63,26,2,6764
01101000509,7159,5173,3018,258,1387,81,434,11,2155
01101000209,553,453,294,9,136,7,9,1,159
01101000210,2214,1816,1147,26,611,26,7,4,669
01101000201,6136,4600,1147,171,3182,56,53,4,3453
01101000401,1808,1461,147,40,1263,24,7,0,1314
01101000202,5631,4403,71,80,4247,28,5,0,4332
01101000411,254,232,135,11,84,1,1,1,97
01059000002,10196,7202,4012,2340,703,347,29,6,3190
01059000010,1168,884,679,164,15,47,1,0,205
01059000011,1248,917,743,116,29,44,8,1,174
01059000009,1991,1541,1449,45,6,38,1,0,92
01059000019,1410,1048,954,52,2,40,1,0,94
01127000020,137,120,113,2,0,5,0,0,7
01127000031,1233,950,913,14,2,18,2,0,37
01131003001,1139,830,105,4,720,6,0,0,725
01117000018,7626,5899,5189,132,253,142,161,1,710
01073005230,3183,2599,1655,116,691,54,75,1,944
01117000003,624,508,427,10,56,13,0,0,81
01125000047,12499,9249,5009,153,3752,107,249,14,4240
01125000014,3531,2635,2272,67,203,73,20,1,363
01125000010,504,382,339,9,11,18,2,0,43
01009000016,2774,2148,1776,284,24,55,19,0,372
01127000006,513,416,401,4,3,7,2,0,15
01127000013,2476,1947,1614,6,236,54,18,1,333
01127000042,869,696,625,1,51,7,0,0,71
01127000036,609,485,432,9,19,21,1,1,53
01127000010,612,533,519,0,3,7,1,0,14
01127000017,2594,2108,1975,26,23,66,10,4,133
01125000035,843,685,160,8,507,12,1,1,525
01125000037,5054,3855,145,51,3643,16,11,2,3710
01125000036,6855,5244,628,150,4386,55,45,5,4616
01125000003,774,571,525,13,6,24,2,0,46
01125000006,2008,1535,1422,20,59,37,4,2,113
01125000031,1463,1048,899,91,43,24,2,0,149
01125000034,957,671,468,33,150,16,4,0,203
01125000030,4781,3880,2333,170,1285,67,42,6,1547
01125000029,2319,1730,532,226,929,40,25,2,1198
01125000023,7894,6044,4879,132,756,84,183,6,1165
01121000011,1082,865,600,11,230,12,2,1,265
01121000003,1669,1324,1121,24,150,24,4,2,203
01009000011,2881,2236,1943,213,15,51,6,2,293
01061000013,2865,2144,1647,158,262,75,7,1,497
01023000045,371,284,276,1,6,2,0,0,8
01023000044,282,226,216,0,7,3,0,0,10
010450007-1,3890,2479,1724,323,241,57,108,35,755
01045000015,2419,1980,1430,60,412,55,21,1,550
01045000016,5026,3920,2405,443,802,126,155,8,1515
01045000003,6060,4795,2907,497,1020,177,248,16,1888
01101000211,1755,1395,32,17,1326,9,25,0,1363
01101000508,809,702,430,10,251,10,7,0,272
01101000504,729,624,392,4,225,5,1,0,232
01101000106,5137,3950,119,54,3760,19,18,1,3831
01101000107,4184,3095,158,77,2837,15,27,5,2937
01125000048,4554,3437,2784,129,435,56,12,0,653
01125000020,5684,4265,2562,431,1118,217,47,14,1703
01125000019,2924,2289,1965,69,193,53,9,3,324
01125000051,570,440,370,23,27,17,0,0,70
010450008-2,3235,2430,1452,140,756,77,21,5,978
010450008-1,391,320,295,3,15,8,0,0,25
01045000001,12631,9815,5794,317,3308,253,159,19,4021
01045000008,1760,1316,848,51,373,26,17,1,468
01045000014,2259,1780,1457,38,232,31,21,3,323
01045000004,1963,1540,1277,35,162,50,16,7,263
01123000102,6350,4928,2440,93,2319,60,22,1,2488
01123001801,2309,1874,1566,29,224,37,18,0,308
01011000003,6361,5118,1039,257,3799,67,12,8,4079
010110002-2,178,143,20,1,120,1,1,0,123
010110008-2,160,128,24,0,104,0,0,0,104
01093000001,4185,3352,2897,72,301,57,12,5,455
01093000019,312,224,206,3,3,12,2,0,18
01093000004,514,406,369,3,26,5,1,0,37
01093000005,851,682,644,9,4,21,1,1,38
01117000040,2035,1704,1537,35,89,35,1,0,167
01027002101,3169,2437,1571,97,716,58,7,3,866
01111000010,6823,5234,3213,77,1841,71,40,3,2021
01111000012,671,513,441,1,58,13,1,0,72
01067000001,6310,4808,3659,49,981,71,32,4,1149
01109000002,1029,790,383,12,370,21,2,1,407
01109000026,670,552,431,18,93,6,1,0,121
010110006-1,192,160,92,1,64,1,0,1,68
01011000005,202,169,42,0,124,1,1,1,127
01123000201,1381,1143,996,15,105,17,5,0,147
01123001001,1328,1162,1066,16,50,19,9,0,96
01123001701,434,359,292,3,59,4,1,0,67
01045000012,1250,970,758,42,130,24,12,3,212
01045000005,348,283,253,10,6,12,1,1,30
01045000002,976,785,669,34,35,29,16,1,116
01109000024,814,617,472,10,112,14,3,3,145
01055000801,3582,2872,2440,43,256,114,17,1,432
01055000104,2912,2315,1325,101,855,73,6,0,990
01055000111,4477,3357,973,299,2006,126,23,0,2384
01027002401,366,286,180,0,104,0,0,0,106
01027001801,222,179,174,0,1,4,0,0,5
01111000001,576,453,381,6,45,21,2,0,72
01111000009,690,528,419,18,75,12,5,0,109
01055001402,4080,3188,2763,138,174,73,22,2,425
01055001301,2338,1844,1611,72,82,68,7,4,233
01055002601,1009,819,755,20,16,22,3,0,64
01055000101,3599,2920,2570,74,179,52,34,1,350
01055001101,729,589,528,22,17,11,10,0,61
01055000102,4039,2999,1941,269,653,140,13,6,1058
01055000103,2533,1808,183,53,1551,30,2,0,1625
01055000105,998,865,354,138,351,21,21,1,511
01055002401,2067,1647,1451,21,90,21,66,0,196
01055000110,2834,2297,2054,32,100,32,70,2,243
01055000008,1076,831,601,33,175,27,1,1,230
01055000107,4070,3201,1560,292,1265,107,22,4,1641
01055000106,2230,1730,1211,105,356,50,9,0,519
01055002301,8940,6919,5514,185,780,177,233,4,1405
01055000109,4891,3913,1430,225,2167,66,75,2,2483
01055000401,5259,4220,3832,51,157,104,52,0,388
01067000002,701,552,466,17,53,10,2,5,86
01067000005,516,412,284,7,108,13,0,0,128
01029000201,3596,2825,2460,30,255,68,13,5,365
01029000102,838,645,625,3,2,11,3,1,20
01119000911,393,319,104,0,215,1,1,0,215
01097000010,3404,2601,2302,56,91,127,9,3,299
01097000036,1133,913,8,8,890,17,2,3,905
01027000801,774,598,561,1,28,9,4,3,37
01027002201,3385,2720,2061,92,497,42,26,1,659
01123000303,1549,1199,1133,14,12,36,2,0,66
01123001501,1399,1112,160,4,936,9,5,1,952
01053000280,280,218,172,4,19,25,0,0,46
01053000120,616,472,294,5,150,17,9,0,178
01089000045,3628,2620,632,176,1784,73,11,3,1988
01089000038,3983,3156,475,130,2500,60,37,7,2681
01089000076,3691,2857,1585,106,992,84,78,10,1272
01089000020,6017,4823,4076,187,155,118,261,6,747
01089000058,5607,4543,3205,126,931,121,147,9,1338
01089000084,8969,6769,4247,329,1705,195,274,20,2522
01089000007,9872,7770,5471,248,1612,285,167,11,2299
01089000073,1429,1125,911,53,47,107,12,1,214
01129000008,752,598,557,2,29,8,0,0,41
01097000038,6457,5330,2259,275,2564,47,194,0,3071
01097000039,3660,2781,2243,93,359,45,35,4,538
01053000040,1173,918,821,20,29,36,9,3,97
01027001201,525,406,382,9,8,7,1,0,24
01123000202,4389,3433,2244,235,797,71,79,1,1189
01053000210,195,148,131,2,4,7,1,1,17
01003000027,1559,1249,1117,35,16,61,10,2,132
01109000027,246,184,132,2,49,1,0,0,52
01079000701,975,772,543,32,101,92,2,2,229
01079003401,2671,2029,1789,36,36,148,10,0,240
01003000017,1921,1503,1228,20,153,70,8,3,275
01079002101,1318,1023,855,6,16,131,7,0,168
01067000011,295,253,149,6,93,5,1,0,104
01111000004,2254,1793,1601,20,93,58,12,2,192
01053000140,1036,764,522,17,183,39,2,0,242
01053000220,1465,1092,996,10,30,51,3,1,96
01053000050,2883,2171,1403,38,664,54,12,1,768
01029000105,1074,844,780,14,24,27,0,3,64
01029000106,273,216,202,2,0,8,0,0,14
01117000043,4260,3118,2597,265,90,114,59,2,521
01129000016,2057,1585,375,9,658,548,3,2,1210
01067000006,722,553,289,21,226,11,3,1,264
01067000012,1926,1670,1386,13,202,45,15,0,284
01029000401,572,456,430,2,1,17,2,0,26
01029000403,316,232,214,11,1,4,0,2,18
01089000083,7114,5271,3737,211,1037,183,103,8,1534
01089000085,4401,3377,2763,93,261,192,51,6,614
01089000064,4456,3290,1709,152,1245,112,81,1,1581
01089000092,7977,6028,3675,230,1825,160,145,10,2353
01089000053,9585,7949,4547,479,2263,216,477,16,3402
01089000060,4967,3745,1680,298,1506,111,197,15,2065
01089000065,6433,4955,3547,155,934,234,48,4,1408
010290001-3,694,521,500,1,3,11,0,0,21
01029000301,1021,776,744,11,1,17,2,0,32
01089000077,3834,3085,2513,81,310,118,40,9,572
01089000006,2425,1909,1360,90,321,66,69,7,549
01089000010,1558,1235,1124,34,17,42,12,4,111
01089000056,6628,5129,4256,122,439,265,60,5,873
01089000051,8947,7683,4491,381,2210,184,439,24,3192
01089000050,8125,6670,1447,313,4623,145,268,17,5223
01089000003,3431,2952,2479,92,207,115,60,5,473
01089000005,3594,3152,2683,102,171,124,73,4,469
01105000007,542,442,339,3,96,4,1,0,103
01105000008,109,96,90,0,6,0,0,0,6
01089000001,3629,3434,146,107,3156,21,18,4,3288
01089000072,5346,3938,2820,131,745,179,56,2,1118
01089000015,7138,5858,4964,150,370,145,203,19,894
01089000078,10196,7990,4997,428,1958,216,371,27,2993
01089000089,7177,5399,3562,267,970,136,470,15,1837
