GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
2451027-059,1945,88,1821,36
2451020-011,3040,490,2464,86
2400515-012,7828,5157,2426,245
2403505-002,19879,12483,6791,605
2401902-001,5576,4281,1185,110
2400504-001,11289,2427,8514,348
2404513-002,7324,2126,4936,262
2404513-001,2128,607,1435,86
2404101-001,14113,6803,6937,373
2404103-003,6012,3114,2745,153
2400511-004,9440,5354,3843,243
2400508-015,8688,4224,4131,333
2400502-010,13468,1025,12212,231
2400511-011,12665,6247,5956,462
2400508-007,9666,3343,5934,389
2400509-013,12469,4115,7874,480
2400505-001,13487,8754,4250,483
2400502-006,11159,917,10032,210
2400511-016,6414,2196,4025,193
2404513-003,9995,4636,4967,392
2404509-001,6270,861,5284,125
2404102-002,3518,2153,1280,85
2400508-027,5495,3016,2295,184
2400509-001,12596,5158,6923,515
2400503-006,10323,4007,6010,306
2400504-008,12975,5339,7039,597
2400508-026,126,67,53,6
2400515-003,7824,5122,2505,197
2451027-056,2343,111,2180,52
2451015-021,2754,126,2577,51
2451016-002,2970,139,2768,63
2451014-004,7211,417,6580,214
2451028-005,4558,245,4244,69
2400509-016,5274,2337,2703,234
2400502-017,10207,885,9113,209
2404102-001,10611,5317,5023,271
2404505-003,5228,2528,2491,209
2404505-004,7956,4132,3567,257
2404505-002,1855,859,929,67
2400304-012,6477,2852,3340,285
2400303-018,9891,7038,2604,249
2400305-025,6971,3823,2859,289
2451025-005,5893,944,4817,132
2451019-001,3686,204,3387,95
2451027-060,3816,664,3077,75
2400502-019,5600,2800,2563,237
2400512-006,9147,4532,4302,313
2400512-008,8107,5082,2730,295
2400504-006,9686,3092,6247,347
2400305-001,10937,5973,4614,350
2400305-002,10823,5043,5380,400
2400305-026,14063,6398,7044,621
2400305-020,7448,3622,3539,287
2403109-022,15095,3406,11225,464
2400306-021,4608,2449,1970,189
2403104-009,7404,1630,5537,237
2403113-051,14547,3737,10376,434
2403104-007,11173,2792,8053,328
2403104-038,317,41,271,5
2403113-040,11051,2366,8282,403
2401706-011,9002,1888,6968,146
2401707-003,13295,3416,9611,268
2400307-001,12210,7438,4444,328
2400301-007,6816,4226,2302,288
2400301-010,6579,3764,2537,278
2400302-004,8959,4006,4692,261
2400302-024,7811,3769,3756,286
2400302-020,8473,4066,4094,313
2400301-026,12277,1725,10229,323
2404704-002,3115,2116,927,72
2400509-018,10075,3405,6283,387
2400512-009,3054,1567,1361,126
2400502-015,15242,1512,13430,300
2400508-001,11746,6466,4820,460
2400501-011,12439,5691,6177,571
2403105-013,14636,1069,13285,282
2403105-006,14655,2667,11601,387
2402501-004,11344,5886,5088,370
2402501-002,9334,5778,3312,244
2402503-011,8283,5105,2842,336
2403108-007,15984,5948,9582,454
2403108-002,18237,6145,11515,577
2403102-006,18882,5050,13304,528
2403107-019,20267,4293,15451,523
2403107-005,9617,1932,7379,306
2403113-065,6129,480,5445,204
2403106-014,5855,1615,4017,223
2404508-002,9349,6223,2837,289
2403903-001,4503,2924,1501,78
2402501-007,7071,4933,1954,184
2402501-015,12105,6115,5450,540
2402506-002,10587,5571,4604,412
2451003-002,1748,218,1486,44
2451027-044,5901,1062,4664,175
2403113-020,9015,3101,5626,288
2403113-022,12332,915,11070,347
2403113-046,9828,3306,6225,297
2403108-008,14374,5094,8807,473
2403113-042,7174,1068,5925,181
2403113-049,5331,885,4329,117
2400307-012,5739,3215,2330,194
2400307-022,8327,4990,3068,269
2404508-001,4242,2840,1274,128
2403908-002,1939,1459,460,20
2404703-002,7044,4809,2054,181
2404505-009,1450,1030,387,33
2404505-007,5028,3413,1419,196
2404510-002,358,235,111,12
2404510-003,2856,2208,549,99
2400502-013,11727,1117,10357,253
2451008-003,4408,276,4057,75
2451021-004,1828,268,1475,85
2451025-013,1861,621,1179,61
2451011-001,6277,568,5393,316
2451009-015,4592,225,4276,91
2402314-002,3478,2927,473,78
2402314-001,6360,4856,1349,155
2403503-002,24277,15953,7541,783
2404318-003,9038,4193,4560,285
2404309-001,8103,5500,2376,227
2401708-004,14940,4926,9649,365
2401313-001,33876,21327,11307,1242
2401305-001,14255,7879,5782,594
2404515-003,3477,2504,874,99
2401302-001,6601,4630,1744,227
2401305-003,12424,7628,4256,540
2401310-001,4272,3323,841,108
2401706-001,9287,4804,4191,292
2404506-001,2973,2338,568,67
2404516-005,4228,1865,2273,90
2404514-002,4991,3499,1357,135
2404509-003,4250,652,3508,90
2404509-091,1,0,1,0
2451008-010,7875,427,7302,146
2451009-013,1358,97,1248,13
2451027-028,3271,177,3034,60
2400504-005,9558,3136,6080,342
2401103-001,14480,8825,5177,478
2402503-003,17332,12692,4068,572
2401707-004,12662,2445,9998,219
2402501-010,14256,6779,7057,420
2404325-002,6945,3245,3439,261
2401104-001,11722,7888,3500,334
2404303-002,3775,1646,1966,163
2402504-004,10963,8400,2273,290
2402505-002,11229,8383,2443,403
2402503-005,16048,11735,3696,617
2401707-002,11487,2566,8620,301
2401704-002,7095,4989,1943,163
2402505-003,12204,9581,2252,371
2402505-001,12825,9943,2533,349
2402502-022,162,110,37,15
2402502-001,2856,1170,1587,99
2402501-020,13649,4971,8284,394
2402102-014,7688,2890,4518,280
2400901-001,12102,6229,5549,324
2400304-010,2960,1230,1663,67
2403314-006,6598,2718,3589,291
2400302-005,7867,3272,4303,292
2400304-006,11891,1304,10333,254
2400302-003,7302,3805,3201,296
2400306-030,7656,3230,4187,239
2400305-022,10446,5132,4894,420
2402102-007,14282,4856,8860,566
2402115-001,10354,7104,2875,375
2402109-004,14964,9158,5290,516
2402102-008,13254,4598,8226,430
2403321-015,5156,1073,3867,216
2403321-001,9355,1873,7067,415
2403321-017,7790,939,6412,439
2402122-001,5351,3180,1986,185
2402101-003,8255,4103,3827,325
2402109-001,14359,7944,5891,524
2403313-009,11001,674,10176,151
2403313-007,17617,724,16599,294
2403303-001,4548,1078,3339,131
2403318-009,8598,440,7976,182
2403306-019,8361,395,7831,135
2403317-001,13895,1039,12435,421
2403317-004,8739,674,7892,173
2403309-001,14304,1233,12835,236
2403317-008,3358,341,2922,95
2403315-005,23329,1768,21231,330
2403318-013,3150,124,2972,54
2403314-007,10018,1381,8414,223
2403315-004,12542,1454,10872,216
2403317-011,11116,814,10106,196
2403307-012,10920,586,10184,150
2403307-011,13970,939,12845,186
2402124-001,8039,4222,3526,291
2402114-002,2068,1424,587,57
2403306-018,8166,658,7352,156
2400902-003,10207,6616,3318,273
2400301-023,4825,1157,3555,113
2400301-099,0,0,0,0
2402702-024,5626,2392,3041,193
2400306-014,8345,1551,6615,179
2402703-001,7086,3588,3222,276
2402701-013,6989,3311,3420,258
2402706-020,8582,1980,6248,354
2402706-002,13177,2738,10020,419
2400307-002,11562,6439,4772,351
2402706-019,9757,1641,7807,309
2402704-004,11385,6963,4020,402
2402702-002,11946,4574,6894,478
2400305-023,5505,2555,2754,196
2400306-028,6600,3571,2824,205
2400306-020,5277,2635,2536,106
2402705-001,14656,6561,7578,517
2402702-026,6640,2553,3820,267
2402703-003,9198,4411,4454,333
2402702-009,9245,2448,6557,240
2402703-002,13252,7475,5303,474
2401503-007,6669,2947,3483,239
2403320-016,1454,105,1334,15
2403313-021,5451,355,5005,91
2403303-003,18172,1517,16400,255
2403303-002,11361,1033,10088,240
2403318-003,5459,169,5186,104
2403318-008,6074,248,5723,103
2403313-015,13083,1101,11728,254
2403307-022,15521,1510,13763,248
2400901-003,9901,5902,3633,366
2401506-002,13087,9877,2808,402
2400104-008,3964,2449,1376,139
2400109-000,3109,2566,470,73
2403301-001,14681,2897,11449,335
2403318-011,7101,355,6626,120
2403313-002,8053,331,7552,170
2403319-002,8092,1095,6786,211
2403312-004,11867,586,11111,170
2403312-018,1347,122,1211,14
2403312-012,9246,521,8587,138
2403312-016,6951,350,6448,153
2403315-006,10614,1124,9291,199
2403708-001,9520,3801,5332,387
2403706-002,8120,5847,2022,251
2403314-002,14380,1160,12961,259
2403320-009,6397,796,5449,152
2403313-018,3756,149,3549,58
2403303-008,882,270,576,36
2403314-010,5716,1041,4519,156
2403312-005,10798,1155,9420,223
2403307-020,1153,269,858,26
2403302-010,7244,621,6472,151
2403306-020,11254,591,10480,183
2403312-009,9526,358,8982,186
2403706-003,11710,8137,3148,425
2403307-001,3275,384,2827,64
2403307-018,1849,223,1593,33
2403310-003,7426,1735,5410,281
2403310-010,6536,974,5389,173
2403305-008,6497,1582,4711,204
2403305-012,10991,1185,9606,200
2403303-005,7610,510,6949,151
2403315-001,15565,1591,13700,274
2400301-021,8357,1423,6683,251
2401903-001,1225,792,420,13
2401903-002,1517,688,785,44
2403703-002,8906,5097,3570,239
2451005-001,3250,179,2988,83
2451005-002,335,15,309,11
2400512-007,12867,7542,4873,452
2403101-007,1799,817,927,55
2403113-011,13870,2236,11275,359
2403104-018,12740,3385,8989,366
2403110-011,7442,1580,5699,163
2403104-030,10807,2369,8110,328
2403105-021,12379,1218,10876,285
2403110-010,12295,3946,7939,410
2403113-037,8343,1842,6237,264
2403105-012,18342,3341,14572,429
2403105-017,12032,2348,9353,331
2403105-001,13546,3033,10121,392
2403109-009,16083,2849,12824,410
2403109-012,12188,2950,8883,355
2400513-005,10633,6153,3982,498
2400514-006,13350,6627,6181,542
2400514-007,9686,4368,4983,335
2400512-004,12962,8353,4221,388
2400501-002,6616,765,5685,166
2451028-014,1758,126,1578,54
2451026-004,2631,1011,1516,104
2451027-066,6467,3411,2856,200
2451012-001,11172,1810,9021,341
2451027-011,9538,3028,6136,374
2401915-003,4561,1501,2969,91
2400306-018,8184,3132,4737,315
2403104-034,8656,2947,5441,268
2403102-004,17454,4054,12792,608
2403104-015,6162,1197,4769,196
2403113-004,12427,824,11319,284
2403104-029,4708,1505,3097,106
2403109-035,18081,5114,12483,484
2403106-013,8583,2249,6115,219
2403113-014,10802,1590,8938,274
2403113-007,11597,1389,9907,301
2400513-007,6750,2463,4113,174
2400512-005,10213,6386,3462,365
2400509-023,12109,5085,6618,406
2403109-008,14520,2717,11313,490
2403101-002,10241,4489,5447,305
2402312-001,2458,2084,322,52
2403107-010,13581,2644,10580,357
2403104-014,14739,3107,11164,468
2403113-005,12624,1192,11020,412
2403108-006,16669,6260,9854,555
2404702-003,2059,1444,560,55
2400305-018,8807,4152,4323,332
2400301-024,5643,1756,3671,216
2403113-071,8234,2294,5850,90
2400305-034,5127,2600,2289,238
2400305-012,6424,3278,2872,274
2400305-032,3188,1282,1824,82
2400306-022,9074,3770,4915,389
2400304-018,8046,3104,4632,310
2400304-014,7895,4422,3161,312
2404704-003,1410,967,407,36
2404105-001,4678,2278,2283,117
2400301-004,7396,2898,4318,180
2400307-003,7604,3603,3786,215
2401308-003,11625,7767,3364,494
2400502-024,9749,785,8788,176
2400515-010,9658,4495,4846,317
2400515-024,2896,1500,1310,86
2400306-019,8971,4591,4096,284
2402313-001,1669,1302,327,40
2402309-001,4120,3107,921,92
2401914-001,4221,3167,956,98
2400307-014,6710,2994,3421,295
2404509-006,13974,8663,4958,353
2404509-002,4453,203,4191,59
2403113-008,9241,904,8113,224
2403915-002,2725,537,2133,55
2404502-001,7673,5089,2382,202
2403112-004,9714,4334,5032,348
2401706-005,14229,1553,12453,223
2403905-001,3024,2044,890,90
2403105-015,12100,3665,8090,345
2451015-020,6344,286,5906,152
2451015-018,7137,341,6643,153
2451006-004,4157,407,3591,159
2451025-014,2667,382,2172,113
2451028-007,3363,161,3108,94
2451027-052,6018,275,5608,135
2400509-029,1005,118,850,37
2403109-007,12313,1900,10041,372
2403109-005,11243,2801,8131,311
2403113-050,8070,864,7018,188
2403106-009,12597,5231,6946,420
2403109-026,10611,1935,8385,291
2403109-041,8298,1675,6383,240
2403113-015,16669,2004,14283,382
2403113-023,13241,2953,9884,404
2403110-001,6129,2454,3458,217
2401303-001,15482,11551,3382,549
2401703-001,9609,5110,4320,179
2403104-021,11630,2932,8363,335
2404311-001,3935,2374,1440,121
2451027-033,7220,621,6365,234
2404318-001,8054,5760,2052,242
2404508-004,4371,2530,1689,152
2402503-022,14026,9260,4320,446
2402503-020,10676,7679,2636,361
2451026-011,2037,573,1336,128
2451027-032,8180,884,7001,295
2451024-002,3854,1070,2642,142
2402506-005,1456,500,928,28
2400512-010,8240,4059,3807,374
2400502-001,6216,436,5670,110
2400514-011,8454,3373,4855,226
2400512-011,10076,5059,4679,338
2451027-055,1926,105,1792,29
2403902-001,1191,846,320,25
2403913-002,1183,671,487,25
2451009-011,597,22,557,18
2451002-003,9098,2083,6668,347
2404505-005,12703,7156,5118,429
2400501-008,14764,4918,9130,716
2451015-022,3546,233,3248,65
2404310-002,10898,6119,4460,319
2451026-007,4075,1340,2533,202
2451026-029,9902,695,9013,194
2451016-003,1991,108,1847,36
2451013-011,9207,1348,7421,438
2451025-007,1496,147,1313,36
2451027-035,5925,326,5426,173
2451017-002,6762,319,6245,198
2404310-003,5197,3114,1895,188
2404327-002,10660,6183,4120,357
2404327-001,9341,5487,3548,306
2404307-002,8022,5398,2388,236
2404321-001,8435,4021,4076,338
2402310-001,5114,3929,1052,133
2400513-004,10449,5882,4097,470
2451026-016,3449,166,3232,51
2451010-002,3776,168,3542,66
2451010-003,1074,81,972,21
2451009-005,4896,369,4383,144
2451027-004,2223,417,1691,115
2451001-003,6132,1777,4066,289
2400502-005,8677,554,8019,104
2404321-003,4250,1936,2166,148
2400509-021,14635,6982,7024,629
2451026-019,4614,287,4233,94
2451020-003,3365,133,3168,64
2451018-001,2278,121,2107,50
2451014-005,1277,85,1159,33
2451028-013,3370,196,3121,53
2404310-004,3206,2002,1111,93
2404505-001,6640,1341,5082,217
2401106-001,5763,3970,1619,174
2401301-002,11019,7607,2965,447
2401301-001,14913,10487,3827,599
2400511-012,12579,7044,5046,489
2451016-014,6546,309,6103,134
2451027-020,6694,469,6111,114
2451015-015,1748,78,1642,28
2451015-006,5345,260,4966,119
2451006-005,8410,1134,6932,344
2451003-001,3713,237,3366,110
2451016-011,1996,98,1868,30
2401312-001,4342,2944,1233,165
2451009-008,3290,156,3083,51
2451024-005,16109,5511,9962,636
2400509-014,11707,2658,8638,411
2400512-013,4128,251,3801,76
2400502-014,12706,919,11573,214
2400509-024,15358,6969,7785,604
2400514-001,9674,5356,3931,387
2400506-002,11757,7942,3417,398
2451025-006,3001,155,2795,51
2400504-003,11797,4445,6943,409
2400515-009,5272,3475,1658,139
2400509-009,9509,4939,4200,370
2451014-001,3847,267,3434,146
2451020-002,1499,104,1345,50
2402120-001,9370,6378,2663,329
2402109-008,5630,2630,2786,214
2400903-002,10357,5344,4689,324
2403309-011,13008,1472,11331,205
2403312-003,8078,421,7523,134
2403320-015,966,43,893,30
2403312-007,8561,590,7828,143
2403316-005,546,100,428,18
2403316-001,2920,412,2435,73
2403309-013,8627,748,7757,122
2400302-018,6936,2594,4066,276
2400306-002,8599,3613,4623,363
2403701-001,10474,5921,4170,383
2403703-004,6978,4472,2273,233
2403709-001,949,529,402,18
2400105-006,1831,1320,464,47
2400305-006,7073,3504,3341,228
2402701-017,3135,621,2395,119
2402702-022,221,57,143,21
2402705-005,12399,4828,7192,379
2402705-022,15049,4713,9864,472
2402706-021,5169,816,4203,150
2403704-002,7194,5061,1945,188
2400513-009,12879,6039,6402,438
2451015-003,6951,373,6417,161
2400507-002,6331,4105,1998,228
2404516-004,2815,1287,1439,89
2404516-002,1395,905,459,31
2400511-019,9301,4488,4502,311
2451027-022,7621,415,7077,129
2403907-001,6971,3553,3283,135
2403908-001,5751,4165,1493,93
2451003-003,6248,1720,4277,251
2403909-001,1217,826,356,35
2404505-008,4720,3254,1342,124
2400301-019,8490,2490,5710,290
2451011-006,8498,812,7349,337
2451026-026,4818,602,4065,151
2451017-001,479,21,453,5
2403106-004,11144,2771,8016,357
2400304-023,12281,5086,6789,406
2403113-001,9184,1947,6992,245
2403104-028,5764,1008,4582,174
2403105-004,9355,1862,7350,143
2401706-010,14275,2242,11825,208
2400307-026,7749,3810,3640,299
2400307-013,9274,5268,3691,315
2400304-003,7824,4012,3491,321
2404705-001,11872,7408,4148,316
2400504-002,12323,2937,9048,338
2403110-009,10740,4367,5969,404
2403104-012,13790,3745,9630,415
2403106-002,13658,4740,8556,362
2403101-001,9831,5030,4466,335
2403107-015,15597,3766,11426,405
2404510-001,1360,319,1024,17
2402501-016,12790,5678,6603,509
2402501-027,6354,3733,2440,181
2402501-018,8659,4450,3900,309
2403109-011,11192,2806,8032,354
2403108-010,8642,2401,5955,286
2404703-003,3834,2029,1652,153
2400304-026,2807,722,1969,116
2400304-020,7885,3050,4533,302
2402502-019,2107,747,1280,80
2400501-014,9976,4883,4676,417
2451012-005,4653,321,4126,206
2451010-004,1645,53,1559,33
2402302-001,5654,4183,1303,168
2404316-001,10691,7156,3237,298
2404313-001,9906,7510,2095,301
2401314-001,12853,8264,4127,462
2403506-001,6342,4780,1385,177
2401706-004,13295,2179,10801,315
2401709-001,10092,4539,5339,214
2404515-001,5841,3622,2036,183
2404515-002,1111,749,326,36
2404507-001,5908,3879,1886,143
2451020-006,7373,272,6959,142
2451015-024,4323,219,4030,74
2401706-017,6509,1584,4764,161
2402503-008,13406,8797,4174,435
2402501-006,8995,2018,6703,274
2402503-013,13871,9004,4359,508
2402503-014,9004,5991,2712,301
2404321-002,7049,3461,3330,258
2402501-012,12842,7864,4490,488
2402501-022,805,430,332,43
2401706-007,11695,2225,9218,252
2402502-014,7154,2312,4557,285
2400302-023,10483,4889,5112,482
2400303-009,4754,3163,1436,155
2400305-030,4296,2411,1733,152
2402123-002,149,61,80,8
2403312-017,1933,112,1797,24
2403309-012,634,75,545,14
2403321-018,10541,987,9368,186
2403309-005,10016,723,9131,162
2403318-010,3859,144,3639,76
2403302-009,11849,784,10836,229
2403303-004,8924,645,8150,129
2403306-028,2811,328,2445,38
2403320-011,8758,605,7982,171
2403320-018,3807,163,3576,68
2403320-003,7680,525,7062,93
2403320-098,0,0,0,0
2403306-002,5181,440,4632,109
2400901-006,11837,6475,4820,542
2402702-001,8270,2684,5310,276
2402705-004,11308,2250,8751,307
2402702-003,12128,4762,6906,460
2400307-010,9976,5940,3734,302
2402702-015,7412,2951,4186,275
2402706-006,6218,1561,4421,236
2402704-005,8905,5755,2868,282
2402706-016,10149,2096,7681,372
2402701-011,4624,1887,2552,185
2400306-005,5567,2354,3043,170
2400303-013,9974,7138,2560,276
2402701-008,9029,3449,5218,362
2403321-010,8664,2012,6282,370
2402701-009,7888,2550,5087,251
2402706-003,7039,2464,4268,307
2403314-012,8888,1775,6830,283
2400112-000,7905,4674,2924,307
2400101-000,2601,2147,395,59
2403313-005,11065,878,10039,148
2403306-007,11917,758,10942,217
2403307-002,6729,2554,3937,238
2403318-004,6230,272,5856,102
2403306-003,13554,671,12651,232
2403704-003,9902,6654,2989,259
2401505-006,2411,1409,911,91
2403313-012,12504,649,11663,192
2403317-014,7434,593,6680,161
2403306-011,9685,571,8953,161
2403307-003,8760,3319,5121,320
2403310-008,6608,1225,5192,191
2403317-012,9358,796,8329,233
2402702-023,5419,1303,3899,217
2404105-002,4603,2890,1583,130
2401914-002,273,151,116,6
2403708-003,10244,4720,5010,514
2403708-012,1643,1152,426,65
2401914-003,2588,1904,634,50
2403104-026,9567,2282,6966,319
2403109-020,8225,1984,5997,244
2403105-014,7698,1110,6377,211
2403112-005,11858,4782,6570,506
2400511-005,9363,5653,3370,340
2400514-014,2277,865,1329,83
2400508-006,13764,2933,10395,436
2451027-030,3930,192,3665,73
2451028-001,3704,266,3380,58
2451009-003,4542,253,4098,191
2451014-003,2269,101,2096,72
2403109-033,8095,1755,6062,278
2403113-056,11838,2272,9291,275
2400510-002,7269,4012,3001,256
2400514-002,12999,5839,6738,422
2400502-031,7458,813,6474,171
2403104-011,2237,695,1498,44
2403107-026,16172,2546,13255,371
2403109-018,10178,2007,7820,351
2403109-030,11652,2760,8522,370
2403109-034,11928,2239,9379,310
2403108-004,6694,2567,3905,222
2403101-006,7655,2648,4817,190
2403101-004,9766,2394,7005,367
2403113-028,7724,1262,6201,261
2400304-009,13526,2366,10822,338
2400307-009,8130,4247,3625,258
2400306-001,9608,3616,5654,338
2400304-017,7964,2050,5673,241
2400304-001,8632,2094,6290,248
2400305-007,6983,3739,3000,244
2400508-005,3077,1753,1235,89
2401907-002,9239,1124,7956,159
2401902-003,518,445,65,8
2400302-011,4996,2738,2053,205
2404303-004,3291,1195,1952,144
2403113-038,21015,6376,13984,655
2403109-036,9098,2250,6509,339
2403109-014,11807,3189,8182,436
2403109-004,11970,2803,8808,359
2403109-038,2466,407,1991,68
2403107-013,14712,3615,10595,502
2401706-013,14815,3351,11139,325
2403107-018,13128,2337,10510,281
2400501-017,14598,1368,12948,282
2403104-013,11380,2867,8260,253
2403104-036,0,0,0,0
2403113-053,8371,1572,6548,251
2403104-019,7146,2049,4844,253
2403113-013,10352,994,9127,231
2401706-021,6212,1339,4744,129
2402504-002,11459,8275,2771,413
2402503-026,3580,2685,778,117
2402504-005,13024,9252,3341,431
2451027-034,4394,243,4067,84
2451009-010,3898,185,3546,167
2451007-003,5394,293,4969,132
2451016-007,3813,186,3565,62
2451016-008,2339,107,2200,32
2401708-003,7769,2578,4982,209
2401706-022,8517,1164,7171,182
2402502-004,578,399,150,29
2451021-003,5656,911,4547,198
2451011-005,4592,287,4116,189
2451026-031,2587,776,1718,93
2451016-009,4111,160,3867,84
2451012-006,3739,289,3199,251
2451020-005,2694,130,2514,50
2451016-004,1304,89,1181,34
2451026-028,2743,188,2511,44
2451027-063,5081,1743,3177,161
2401706-009,9395,1500,7730,165
2451013-001,5166,622,4413,131
2402503-002,11760,8128,3196,436
2402501-017,1976,1289,618,69
2451012-003,3393,334,2837,222
2451026-033,4565,251,4255,59
2451026-010,5899,1392,4272,235
2451021-005,0,0,0,0
2451027-007,3615,418,3113,84
2404326-002,7290,4413,2634,243
2400502-007,9113,725,8232,156
2451015-010,4077,235,3714,128
2451015-023,4310,190,4035,85
2451013-008,5566,283,5118,165
2451008-008,4263,798,3309,156
2451001-004,8516,2970,5212,334
2404505-006,5559,3254,2163,142
2404509-004,582,204,349,29
2400501-013,12648,5061,7007,580
2451027-058,1392,77,1296,19
2451016-010,2332,68,2236,28
2451016-012,4886,277,4509,100
2451026-001,970,462,479,29
2451027-001,6636,900,5540,196
2451027-057,4058,158,3843,57
2400511-021,1962,793,1095,74
2400511-023,4616,2734,1712,170
2400502-003,1433,120,1287,26
2400508-023,3349,1716,1530,103
2400503-005,10344,2434,7582,328
2400515-005,20024,8045,11391,588
2451023-002,4250,816,3302,132
2451015-012,648,26,602,20
2403309-004,8853,778,7932,143
2403320-021,4171,828,3249,94
2403306-008,7304,390,6798,116
2403305-004,10732,855,9664,213
2402702-025,6175,2435,3483,257
2402705-002,3392,906,2337,149
2400302-009,8506,2975,5242,289
2402701-003,9438,2940,6117,381
2400502-004,9702,662,8884,156
2400510-004,9179,5766,3046,367
2451022-001,4132,1040,3002,90
2451028-003,1356,80,1239,37
2451027-046,4161,721,3320,120
2451026-027,3832,505,3268,59
2451023-001,5544,1521,3780,243
2400510-001,11577,7021,4127,429
2400511-017,13199,7208,5509,482
2401902-004,966,707,245,14
2400502-012,13392,1358,11749,285
2451016-001,2036,81,1921,34
2451015-001,4139,242,3803,94
2403915-001,2573,1050,1453,70
2400303-001,8732,5653,2808,271
2451026-013,2484,1309,1107,68
2451026-023,3344,215,3054,75
2400502-029,9994,1275,8521,198
2400303-025,6902,2549,4139,214
2400305-014,7069,3723,3062,284
2400305-005,7986,3790,3947,249
2400509-028,7310,1264,5854,192
2402501-045,11132,6930,3848,354
2400511-024,1263,858,387,18
2402502-003,6191,3095,2890,206
2403113-052,9839,2992,6600,247
2403101-005,12274,5064,6881,329
2402503-021,13096,8067,4598,431
2403110-004,6401,1765,4484,152
2403102-009,1821,823,940,58
2400302-017,8110,2147,5745,218
2404311-002,1926,1252,624,50
2401305-005,12108,6856,4756,496
2404516-006,3138,1405,1584,149
2451026-032,5323,392,4816,115
2451020-007,5149,388,4626,135
2451008-007,4039,186,3786,67
2451012-010,4488,231,4033,224
2451012-004,4714,426,4074,214
2402503-009,15491,10329,4645,517
2402503-004,8344,6234,1848,262
2402503-018,9843,5508,3955,380
2402503-019,12921,8410,4023,488
2402503-023,12437,7642,4344,451
2400104-003,3132,1794,1207,131
2402121-004,10291,4108,5835,348
2400303-023,7669,4788,2611,270
2402121-005,0,0,0,0
2400902-005,11811,7269,4163,379
2402121-007,2747,1551,1111,85
2402119-001,6249,4506,1550,193
2402118-002,11842,8137,3385,320
2403318-012,371,38,323,10
2403321-007,9608,2506,6692,410
2403321-008,11810,703,10823,284
2403320-004,6589,668,5792,129
2402124-004,18,8,10,0
2400129-003,4608,3057,1460,91
2400307-016,8702,3104,5306,292
2402701-020,2477,1248,1152,77
2400302-001,6513,3264,2960,289
2402706-024,9742,2645,6801,296
2403702-002,6498,3858,2397,243
2403702-003,3462,2297,1057,108
2400134-000,5276,3783,1345,148
2400305-021,12429,6149,5726,554
2402706-028,13459,5225,7741,493
2402704-006,11776,6765,4605,406
2402706-018,8041,2273,5453,315
2403313-011,11362,623,10599,140
2403309-007,14162,1009,12944,209
2403303-006,12214,824,11215,175
2403313-006,10808,672,9949,187
2403313-017,7540,344,7039,157
2403321-096,0,0,0,0
2403307-023,7308,528,6679,101
2403307-005,9860,3481,6017,362
2403705-001,12358,8421,3596,341
2451007-001,2901,171,2681,49
2400503-011,11487,3203,7946,338
2400515-023,11132,1728,9140,264
2451026-022,2232,162,2019,51
2451025-001,8222,648,7410,164
2403112-003,15719,7678,7475,566
2403113-031,8913,1373,7342,198
2400307-011,2930,1889,942,99
2400305-028,4123,2010,1990,123
2400306-026,10318,5349,4614,355
2401304-003,19651,13384,5495,772
2400511-018,2812,1547,1156,109
2400511-009,10922,5191,5368,363
2400508-011,6510,2762,3500,248
2400504-011,1994,1064,835,95
2404504-002,2394,1841,482,71
2451026-012,1455,120,1313,22
2451028-009,5891,375,5375,141
2400508-012,11727,5727,5543,457
2403113-019,10979,1868,8791,320
2403113-021,14373,953,13015,405
2404318-004,1084,432,611,41
2400502-030,1497,553,896,48
2400511-002,11406,7696,3279,431
2451026-018,3459,213,3185,61
2451025-010,3680,189,3402,89
2400509-020,10972,934,9843,195
2400515-015,8097,4909,2927,261
2451015-007,3995,167,3785,43
2400509-004,9698,3359,5948,391
2451016-005,4365,231,4064,70
2451026-021,2781,124,2593,64
2402501-041,7388,3668,3464,256
2402501-024,2380,1279,1032,69
2451007-004,4570,280,4207,83
2451015-009,7010,358,6486,166
2451027-041,7675,1800,5583,292
2401304-002,10132,7093,2670,369
2401913-002,611,268,334,9
2400504-012,16311,4073,11739,499
2400503-012,8674,1769,6678,227
2451020-010,846,144,689,13
2451016-006,4444,226,4142,76
2451001-005,11881,4126,7242,513
2402102-013,11369,3231,7765,373
2403312-014,10009,1347,8474,188
2403306-015,11044,439,10380,225
2400306-032,6067,2993,2853,221
2400301-003,7250,4362,2642,246
2403706-001,5203,3487,1516,200
2402705-024,4649,1921,2581,147
2402705-020,10133,4480,5340,313
2402701-010,6715,2220,4219,276
2402702-011,7883,3234,4395,254
2451013-012,8005,1215,6447,343
2451027-037,2658,650,1922,86
2400502-018,5402,855,4413,134
2400510-006,190,103,79,8
2400514-004,1846,794,995,57
2400501-012,14456,6425,7315,716
2400501-016,10024,4484,5339,201
2400304-025,1283,449,791,43
2403104-032,5838,1518,4146,174
2400304-021,11950,5123,6421,406
2403112-002,9780,5108,4319,353
2403113-064,11852,1231,10394,227
2403104-027,2246,300,1863,83
2403104-043,73,16,56,1
2404514-001,1250,975,247,28
2404508-003,1458,814,596,48
2402503-024,9649,6683,2616,350
2451027-048,3085,276,2710,99
