GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
2403104-038,457,327,47,185,33,6,63,1,280
2403113-040,3374,2631,1541,501,286,69,276,1,1090
2401706-011,2778,2073,416,126,1317,43,196,11,1657
2401707-003,4398,3422,1081,266,1868,144,128,10,2341
2400307-001,3614,2956,2616,81,120,50,63,1,340
2400302-020,3083,2474,1536,149,536,64,208,5,938
2400302-002,2276,1765,1047,119,433,46,145,4,718
2400307-011,1073,794,679,20,48,3,33,1,115
2404703-003,1454,1145,998,39,60,18,27,0,147
2400509-018,3551,2652,1377,190,894,48,163,1,1275
2400512-009,2169,1571,926,274,289,75,30,2,645
2400502-015,7582,5919,968,201,4210,78,580,9,4951
2400508-001,3969,3249,2699,109,175,28,235,2,550
2400501-011,3530,2724,2050,122,221,35,268,4,674
2403102-009,768,576,398,94,24,6,63,0,178
2403105-014,6327,4311,171,2481,979,210,704,3,4140
2403105-006,6263,4901,1095,863,2043,106,874,9,3806
2402501-004,4306,3260,2031,149,910,85,112,3,1229
2402501-023,410,339,245,9,75,3,7,0,94
2402501-045,3365,2850,2282,112,331,64,56,6,568
2402501-041,2632,2033,1180,98,627,53,97,0,853
2402503-011,2633,2062,1771,82,113,23,76,0,291
2402503-019,3602,2667,2315,85,99,49,114,1,352
2403108-007,4858,3860,2469,338,519,68,478,4,1391
2403107-019,6132,4247,3071,320,179,45,605,6,1176
2403107-005,2813,2105,1677,120,135,20,128,4,428
2403113-065,3395,2795,994,421,1009,79,358,4,1801
2403106-008,2570,1985,770,97,69,12,1030,1,1215
2404508-002,3037,2415,2103,62,124,26,99,3,312
2404508-003,488,395,313,8,62,2,3,0,82
2403903-001,1417,1142,844,63,182,28,20,0,298
2402501-007,2772,2258,1856,167,119,66,47,5,402
2402506-002,3341,2605,1867,122,448,43,121,9,738
2402503-012,3474,2718,2247,134,178,43,118,2,471
2451003-002,1283,1056,322,41,604,13,82,2,734
2451027-044,1497,1181,1017,31,63,7,57,3,164
2403113-020,2789,1906,1520,127,124,24,91,0,386
2403105-010,4210,3179,533,460,1986,80,208,3,2646
2403113-022,8623,6242,1008,3547,1337,295,356,11,5234
2403113-046,3155,2465,1300,472,245,50,390,8,1165
2403108-008,4244,3283,1960,300,282,51,711,2,1323
2403113-042,2164,1640,615,540,276,44,199,2,1025
2403113-049,2766,2268,574,459,948,52,299,3,1694
2403107-025,3664,2773,1690,216,280,28,534,8,1083
2400307-012,1617,1295,1112,77,26,24,44,2,183
2400307-022,3036,2295,2026,73,77,29,81,4,269
2400306-002,2411,1905,1630,123,65,33,53,1,275
2404508-001,1793,1431,1234,25,138,17,15,1,197
2404508-004,1730,1466,1113,80,176,30,75,1,353
2403908-002,585,477,402,17,37,13,7,0,75
2403907-001,2521,1886,1183,81,576,29,27,1,703
2404505-009,496,387,335,10,35,7,7,1,52
2404505-008,1615,1324,1065,66,142,18,24,2,259
2404505-007,1762,1423,1204,25,102,36,46,13,219
2404510-002,99,84,71,4,7,2,0,0,13
2404510-003,807,611,559,8,32,6,6,1,52
2400502-013,4652,3764,411,210,3030,61,103,6,3353
2451008-003,2210,1619,58,23,1521,19,18,2,1561
2451021-004,717,628,232,20,345,12,24,0,396
2451025-013,1552,1096,446,227,366,55,31,9,650
2451011-001,2212,2108,1164,170,503,27,261,2,944
2451009-015,2405,1767,27,25,1700,23,13,4,1740
2402314-002,1278,1032,992,7,6,24,3,4,40
2404318-003,4574,3502,2332,222,667,60,225,6,1170
2404309-001,2901,2298,2128,46,54,61,21,7,170
2401708-004,7871,5833,1730,294,3506,160,258,23,4103
2401313-001,10782,8083,6850,528,253,152,265,10,1233
2401305-001,4468,3458,2959,134,200,55,115,7,499
2404515-003,982,785,685,7,75,10,7,0,100
2404515-001,2100,1635,1231,52,286,33,32,2,404
2404515-002,380,280,222,8,42,4,2,0,58
2401302-001,1909,1513,1416,28,17,29,18,0,97
2401310-001,1326,1049,974,23,37,11,7,1,75
2401706-001,2999,2397,1538,109,593,81,99,8,859
2404506-001,954,781,703,10,37,13,22,3,78
2404516-005,2674,1877,886,107,691,43,164,1,991
2404516-006,493,463,391,11,43,7,9,1,72
2404516-002,612,470,367,23,60,10,7,2,103
2404514-002,1674,1284,1110,53,60,22,26,0,174
2404514-001,436,349,305,10,9,11,13,1,44
2404509-005,689,560,356,23,126,7,54,0,204
2404509-006,4452,3454,2634,81,466,62,226,6,820
2404509-091,5,2,2,0,0,0,0,0,0
2451008-010,3594,2807,54,100,2642,39,11,2,2753
2451009-013,658,506,16,23,461,5,3,0,490
2451027-028,1541,1212,30,12,1159,12,10,0,1182
2400504-005,4093,3100,1598,296,920,59,255,9,1502
2404505-006,2296,1845,1221,93,392,32,111,1,624
2404505-005,5746,4639,3043,418,881,80,233,6,1596
2404505-002,1333,1003,567,58,345,29,21,0,436
2401103-001,7660,5766,4417,209,935,120,116,11,1349
2401106-001,2118,1732,1478,43,149,45,17,4,254
2401707-004,4994,3654,748,194,2568,83,138,23,2906
2402502-019,1698,1200,547,151,396,38,86,11,653
2404325-002,5286,3854,2544,269,871,90,112,8,1310
2404313-001,3816,3060,2837,57,81,54,28,5,223
2401104-001,3831,3010,2441,73,418,41,34,1,569
2404303-002,1988,1492,1052,115,258,49,22,3,440
2402504-008,12,5,5,0,0,0,0,0,0
2402504-004,3550,2823,2560,56,66,63,47,0,263
2402505-002,3077,2530,2311,68,42,64,18,4,219
2401704-002,2558,1970,1526,69,240,92,43,3,444
2402505-003,3614,2860,2633,50,46,72,35,3,227
2402505-001,3476,2819,2612,50,69,67,18,0,207
2402502-010,4442,3582,1789,379,1182,85,174,6,1793
2402501-017,731,568,507,13,15,2,20,1,61
2402501-003,3129,2232,1063,275,828,57,49,3,1169
2402501-020,5702,4310,1999,271,1743,90,276,4,2311
2402102-014,3472,2568,1390,326,548,55,276,9,1178
2400902-001,4668,3569,2670,134,607,93,81,6,899
2400902-006,3184,2430,1924,76,307,47,70,6,506
2400902-003,3451,2686,2172,89,246,70,108,3,514
2400304-010,1743,1486,1057,53,278,13,84,1,429
2400304-018,4010,3097,1741,198,860,68,255,10,1356
2400304-023,5009,3583,2247,214,700,70,372,14,1336
2400304-006,5083,4028,705,266,2782,63,279,6,3323
2400304-025,718,476,148,216,82,13,21,0,328
2400304-099,6,3,1,1,0,1,0,0,2
2400302-003,3132,2375,1358,416,397,73,149,16,1017
2400306-030,2221,1861,1587,52,129,20,53,1,274
2400305-022,2961,2188,1814,113,77,49,98,7,374
2400902-007,3064,2311,2018,65,88,39,86,7,293
2402115-001,3967,3217,2953,91,42,63,52,1,264
2402102-002,1978,1694,1182,132,295,35,59,2,512
2403314-005,2279,1778,945,216,507,66,107,10,833
2403321-015,2764,2472,845,394,694,29,575,4,1627
2402122-001,1389,1153,1056,28,12,32,17,0,97
2402122-002,2,0,0,0,0,0,0,0,0
2403313-009,4225,3405,83,166,3112,57,78,6,3322
2403303-001,1562,1278,363,101,788,38,32,2,915
2403318-016,29,24,0,4,21,2,0,0,24
2403317-001,5058,4159,1012,927,2044,112,181,17,3147
2403317-004,6347,4797,213,2047,2556,196,64,11,4584
2403309-001,4875,4017,234,451,3170,74,152,12,3783
2403319-003,2438,1948,1329,205,248,39,146,2,619
2403319-098,0,0,0,0,0,0,0,0,0
2403317-008,2799,2513,426,241,1661,43,205,8,2087
2403317-014,6472,5086,545,1381,2412,199,764,13,4541
2403317-015,427,391,106,41,211,0,33,0,285
2403315-005,10207,8079,380,396,7199,129,171,10,7699
2403317-005,2485,1912,181,1059,617,123,97,16,1731
2403318-013,1371,1042,13,197,817,20,22,1,1029
2403318-003,2072,1572,14,162,1396,6,14,3,1558
2403318-099,16,7,0,3,3,0,3,0,7
2403314-007,3403,2707,450,244,1827,52,199,1,2257
2403315-004,5081,3932,335,111,3427,79,60,3,3597
2403307-012,3396,2717,48,67,2595,34,32,2,2669
2402124-001,2346,1867,1564,141,60,34,63,0,303
2403306-018,3336,2584,180,356,1979,62,82,11,2404
2403302-007,2429,1924,867,239,727,47,81,13,1057
2400301-023,8053,7212,1875,386,4504,64,440,12,5337
2400301-099,0,0,0,0,0,0,0,0,0
2402702-024,1949,1480,911,56,136,14,347,0,569
2400306-014,3905,2699,668,596,1295,35,122,2,2031
2400306-011,2105,1901,1510,107,153,24,113,9,391
2400306-018,2617,2356,1898,210,146,41,71,3,458
2402703-001,2281,1784,1230,60,121,13,347,2,554
2402701-017,1434,1087,374,69,449,30,177,9,713
2402706-020,2884,2239,1122,181,606,39,307,2,1117
2402706-002,4815,3460,833,446,1663,53,466,6,2627
2400307-002,3389,2735,2338,94,211,39,34,0,397
2402706-019,3632,2767,858,262,1234,27,423,3,1909
2402704-004,3351,2546,1950,77,200,28,281,1,596
2402702-002,4251,3239,1743,95,264,41,1090,2,1496
2400305-023,1742,1362,1212,38,28,14,43,2,150
2400306-028,2196,1756,1305,112,227,24,72,5,451
2402705-001,4874,3565,1838,103,332,21,1233,4,1727
2402702-026,2788,2026,931,64,120,20,884,2,1095
2402702-017,538,423,208,9,6,4,187,0,215
2402703-003,2985,2320,1559,59,184,31,466,4,761
2402702-009,6927,5235,1694,340,935,48,2232,9,3541
2403321-001,7973,7288,3275,907,1392,90,1679,13,4013
2403321-096,0,0,0,0,0,0,0,0,0
2403320-006,3527,2677,217,958,1417,53,114,4,2460
2402703-002,4141,3330,2484,87,193,39,503,4,846
2403320-016,585,440,29,50,327,4,34,0,411
2403320-004,2971,2232,157,889,1105,54,108,0,2075
2403320-017,22,18,0,10,7,3,3,1,18
2403303-003,8021,6059,355,203,5373,87,167,20,5704
2403303-005,3362,2730,175,82,2448,46,46,6,2555
2403303-007,669,541,20,8,505,4,9,0,521
2403313-015,4558,3724,274,213,3092,48,174,2,3450
2403313-021,2214,1693,48,59,1521,25,82,1,1645
2402118-003,1972,1521,1298,57,64,38,51,2,223
2400104-008,2091,1635,1464,21,96,37,14,1,171
2400109-000,1247,996,979,4,5,9,0,0,17
2403314-006,1964,1592,904,155,375,33,125,3,688
2403317-006,4465,3211,115,2169,915,122,71,3,3096
2403301-001,6611,5216,810,1211,2205,97,979,12,4406
2403318-011,3130,2408,46,391,1986,53,22,2,2362
2403313-002,4508,3462,82,775,2554,70,60,7,3380
2403313-019,225,166,5,26,123,2,11,1,161
2403319-002,6946,4854,434,2098,1700,169,638,11,4420
2403312-004,6591,5033,105,1190,3657,103,112,5,4928
2403315-006,4221,3379,385,237,2682,80,67,10,2994
2403706-002,3022,2419,2098,57,127,53,79,2,321
2403314-002,7420,5453,311,587,4270,53,333,3,5142
2403320-009,2205,1669,276,283,1088,33,41,1,1393
2403320-020,375,303,9,42,226,6,25,1,294
2403313-018,2310,1730,30,265,1432,32,16,1,1700
2403313-001,874,672,10,148,520,24,6,1,662
2403314-010,2010,1577,344,110,1025,21,105,0,1233
2403314-015,744,598,105,92,369,19,25,1,493
2403307-014,2388,1876,549,201,1039,44,89,4,1327
2403307-015,2139,1750,33,53,1649,12,31,0,1717
2403307-023,2685,1993,47,30,1892,28,41,2,1946
2403307-011,5220,4289,108,96,4021,56,90,1,4181
2403317-011,8119,6140,137,2583,3402,152,120,5,6003
2403307-020,448,341,117,12,187,4,22,0,224
2403307-022,6424,4867,370,205,3975,47,370,4,4497
2403307-021,854,631,213,27,337,12,45,0,418
2403307-024,870,613,124,40,390,28,58,0,489
2403307-019,302,233,13,8,180,11,28,1,220
2403307-018,1449,966,68,20,773,9,106,0,898
2403307-001,1270,984,93,30,837,23,41,3,891
2403302-010,4659,3382,181,1838,1291,125,95,9,3201
2403306-020,4174,3363,76,264,3015,74,37,1,3287
2403306-025,447,353,0,5,348,2,1,0,353
2403312-009,7090,5133,88,1215,3815,103,59,7,5045
2403310-010,2515,1974,384,274,1143,58,187,0,1590
2403305-008,2852,2324,852,203,1117,94,118,2,1472
2403305-012,4009,3204,290,129,2659,59,142,3,2914
2403305-010,1766,1415,171,219,931,12,96,2,1244
2403315-001,4892,3871,432,153,3240,75,61,0,3439
2400301-021,4260,3077,652,227,1890,50,319,7,2425
2401908-001,807,722,701,2,11,7,2,0,21
2401903-001,363,282,229,6,36,10,3,1,53
2401903-002,445,361,179,11,163,0,4,2,182
2451005-001,1728,1228,38,34,1146,24,8,0,1190
2451005-002,213,189,10,3,173,2,5,0,179
2400512-007,5848,4432,3383,291,565,146,98,6,1049
2403101-007,622,488,374,39,56,7,17,0,114
2403101-001,2805,2220,1535,253,209,54,187,3,685
2403113-011,4716,3586,1426,962,744,88,464,1,2160
2403104-018,4915,3775,2390,340,344,22,663,2,1385
2403110-011,3052,2548,1215,391,402,37,514,5,1333
2403104-030,6514,5066,2400,443,493,21,1695,8,2666
2403105-021,8020,5652,433,817,3934,65,526,8,5219
2403105-019,4337,3584,1396,408,916,55,824,14,2188
2403110-010,3771,2838,1926,134,96,12,649,4,912
2403113-037,3878,2941,618,1492,280,110,481,5,2323
2403105-012,7301,5687,1124,923,2597,76,1101,15,4563
2403105-017,5142,4087,991,559,1761,75,778,7,3096
2403105-001,5085,3946,1141,792,1289,73,714,4,2805
2403109-009,8036,6026,1362,2286,1707,150,692,27,4664
2400513-005,4267,3425,2535,153,348,103,260,13,890
2400514-006,4589,3569,2586,152,656,74,93,1,983
2400514-007,3602,2772,1632,147,861,71,78,2,1140
2400512-004,5907,4692,3648,354,400,146,132,10,1044
2400501-002,3401,2528,291,208,1570,41,480,2,2237
2451028-014,889,698,53,20,618,14,5,0,645
2451026-004,2660,1913,706,900,228,32,63,0,1207
2451027-066,3451,2483,1661,119,595,11,65,1,822
2451012-001,4631,4215,2392,191,312,34,1245,3,1823
2451012-002,314,251,158,15,64,0,18,0,93
2451027-011,3228,2604,1225,128,1124,41,75,3,1379
2403104-015,3537,2755,956,866,400,71,522,7,1799
2403104-026,3653,2827,1306,746,253,57,469,4,1521
2403104-040,346,314,119,57,74,8,59,0,195
2403113-004,5355,4383,2249,498,1285,77,345,8,2134
2403109-035,5926,4445,2826,232,229,27,1107,8,1619
2403113-014,3599,2697,1891,256,363,37,162,8,806
2400513-007,4898,3429,1191,984,1046,77,126,1,2238
2400512-005,4529,3378,2574,213,381,156,69,3,804
2400509-023,4300,3565,2180,178,869,42,289,2,1385
2403109-008,7762,5703,1341,1821,1866,132,673,15,4362
2403109-041,4213,3078,792,538,903,56,850,10,2286
2403109-018,5582,4183,841,1353,1225,109,761,10,3342
2403101-002,2966,2389,1555,267,260,29,281,7,834
2402312-001,880,701,677,8,6,7,2,3,24
2403107-010,4801,3695,2450,325,323,41,558,10,1245
2403107-031,1539,1406,942,124,102,11,205,1,464
2403104-014,6443,4836,2191,519,841,74,1207,11,2645
2403113-005,6072,5464,2226,489,2138,75,599,14,3238
2403108-006,5589,4362,2579,349,713,33,667,13,1783
2403108-015,759,598,225,62,115,7,181,2,373
2400305-018,2766,2100,1662,123,171,36,100,7,438
2400305-028,1338,1002,754,53,112,8,59,1,248
2400301-024,2215,1659,710,168,590,50,196,1,949
2403113-007,3266,2590,1590,267,505,32,197,5,1000
2403113-010,3247,2943,1221,349,1134,57,291,3,1722
2403113-071,2186,2139,1605,81,262,20,172,1,534
2403113-054,2757,2728,1876,140,434,11,270,3,852
2400305-034,1677,1187,1035,32,48,22,47,1,152
2400306-022,3588,3145,2224,227,483,34,170,12,921
2400306-029,1399,1142,990,40,73,15,23,3,152
2400304-014,2345,1910,1682,73,77,32,39,1,228
2404102-002,716,621,597,9,8,8,2,0,24
2400301-004,3327,2557,1300,257,812,79,130,3,1257
2400307-003,2393,1947,1524,61,269,49,32,1,423
2401308-003,3649,2803,2512,92,84,40,47,1,291
2400502-024,3684,2908,192,92,2590,42,48,8,2716
2400515-010,4571,3279,1866,208,1087,85,35,1,1413
2402313-001,622,495,476,2,2,15,0,0,19
2401914-001,1586,1271,1102,37,88,28,15,0,169
2401914-003,1075,898,750,63,56,12,14,0,148
2401914-002,99,70,39,0,22,6,3,0,31
2401914-004,0,0,0,0,0,0,0,0,0
2400302-006,2804,2193,1380,261,330,70,148,6,813
2403503-002,8858,6920,5917,191,589,98,90,8,1003
2400303-003,4615,3511,2795,232,234,102,126,6,716
2400307-014,2242,1587,1253,85,134,30,81,4,334
2400307-016,3093,2341,1527,127,528,30,136,5,814
2403113-008,4057,3192,1213,440,1308,63,229,6,1979
2403915-002,2093,1618,346,70,1167,34,36,1,1272
2403915-003,150,117,72,0,36,6,2,0,45
2404502-001,2394,1903,1497,71,245,47,37,1,406
2403112-004,3124,2421,1773,255,176,42,175,10,648
2401706-005,5673,4112,414,316,3213,106,185,2,3698
2403905-001,875,729,590,0,109,14,12,0,139
2403108-002,5354,4036,2752,305,415,50,513,16,1284
2403105-015,4855,3853,1584,512,858,78,857,7,2269
2451015-020,3249,2730,246,71,2133,29,287,3,2484
2451015-018,3196,2406,26,46,2344,26,16,2,2380
2451015-019,90,66,0,5,61,0,2,0,66
2451006-004,1888,1602,720,218,447,45,205,1,882
2451025-014,2271,1429,256,249,888,49,14,0,1173
2451028-007,1473,1191,45,25,1095,15,5,2,1146
2451027-052,3577,2856,86,70,2672,44,25,3,2770
2400509-029,2604,2587,1120,183,1132,8,160,2,1467
2403109-007,9147,6622,1104,2948,1634,253,883,8,5518
2403109-005,4915,3815,1253,1211,763,85,577,13,2562
2403104-025,2276,1773,1179,166,115,14,277,1,594
2403113-050,2885,2255,1342,249,519,42,123,3,913
2403106-009,3765,2981,2003,175,146,43,617,1,978
2403113-068,3671,2716,858,574,1010,79,297,14,1858
2403109-026,5390,3968,736,1302,1277,71,622,8,3232
2403113-015,7857,5892,1459,1867,1845,147,750,8,4433
2403113-023,3552,2532,1908,211,238,41,157,0,624
2403110-001,2111,1717,1039,98,125,15,449,7,678
2401303-001,5460,4387,4084,75,83,88,46,1,303
2403104-021,3491,2623,1690,173,117,31,617,3,933
2404311-001,1110,876,798,18,29,9,11,0,78
2451027-033,2817,2296,506,90,1657,43,44,2,1790
2404318-001,2881,2214,2001,72,64,33,43,4,213
2402503-022,4710,3508,2938,148,181,72,158,1,570
2402503-020,3223,2541,2268,60,96,31,69,1,273
2451026-011,2638,1904,569,973,283,105,55,3,1335
2451027-032,3266,2713,878,126,1601,40,104,2,1835
2451024-002,1153,1054,886,45,45,5,76,0,168
2402506-005,625,431,158,47,199,16,22,2,273
2400512-010,3962,3106,2063,332,556,118,74,5,1043
2400502-001,2007,1652,70,28,1551,26,9,2,1582
2400514-011,3580,2879,1439,271,902,47,195,5,1440
2400512-011,5625,4397,2836,427,955,165,64,10,1561
2451027-055,1048,790,13,11,769,4,5,1,777
2403902-001,487,395,317,7,59,9,3,1,78
2403913-002,3670,3599,1081,117,2355,36,0,3,2518
2451009-011,437,319,7,15,293,2,4,2,312
2451002-003,3394,3142,2386,225,196,36,278,4,756
2400501-008,5871,4414,2933,185,904,92,310,10,1481
2451015-022,1193,893,52,14,817,6,2,4,841
2404310-002,4927,3650,2456,333,553,79,227,15,1194
2451026-007,2865,2244,1121,705,265,80,139,1,1123
2451026-029,5629,4355,394,96,3835,32,15,3,3961
2451016-003,978,782,28,19,721,11,9,1,754
2451013-011,2661,2383,1979,99,104,35,152,3,404
2451013-013,143,125,102,6,7,6,2,0,23
2451025-007,585,436,55,7,360,15,4,0,381
2451027-035,4000,3059,136,85,2837,41,19,6,2923
2451017-002,3916,3035,247,87,2664,45,36,13,2788
2451017-001,267,209,12,6,172,4,15,3,197
2404327-002,4642,3465,2532,294,438,83,154,2,933
2404327-001,3096,2470,2095,88,150,53,85,1,375
2404307-002,2977,2156,1842,126,92,51,44,2,314
2404321-001,4012,2985,2077,198,577,45,97,9,908
2402310-001,1846,1544,1498,8,6,24,5,4,46
2400513-004,3923,3166,2481,108,310,49,209,5,685
2451026-016,1717,1204,26,17,1139,15,19,2,1178
2451010-002,1461,1086,14,12,1059,17,1,0,1072
2451010-003,3339,2965,316,71,2557,6,10,0,2649
2451009-005,1872,1562,344,24,1173,25,16,2,1218
2451027-004,686,553,263,18,246,7,20,1,290
2451001-003,2034,1855,1522,121,72,20,113,0,333
2400502-005,3699,2862,131,129,2527,29,91,2,2731
2404321-003,1679,1305,1011,85,165,37,23,3,294
2400509-021,4459,3533,2590,174,542,57,163,1,943
2451026-019,1814,1401,47,26,1319,17,4,1,1354
2451020-003,2100,1628,59,39,1526,17,9,3,1569
2451018-001,1707,1173,19,14,1130,30,1,1,1154
2451014-005,596,470,4,10,454,4,1,1,466
2451028-013,1982,1554,86,19,1437,16,13,0,1468
2404310-004,1036,920,834,20,49,8,10,1,86
2404505-001,5407,3880,1049,456,2315,96,44,11,2831
2401301-002,4579,3295,2751,124,267,67,68,4,544
2401301-001,5279,4275,3940,79,132,57,38,3,335
2451016-014,3642,2861,52,45,2765,40,13,0,2809
2451027-020,3126,2542,240,69,2164,35,77,3,2302
2451015-015,886,652,20,8,619,8,2,2,632
2451015-006,2071,1613,19,20,1569,23,16,3,1594
2451006-005,3613,2985,1527,467,785,89,175,2,1458
2451003-001,1883,1331,213,168,902,22,51,2,1118
2451016-011,978,765,18,20,729,14,5,1,747
2401312-001,1526,1195,1074,20,68,18,4,0,121
2451009-008,1430,1116,18,27,1058,20,16,0,1098
2451024-005,4888,4295,3569,190,192,39,285,6,726
24510ZZZZZZ,6,4,1,0,3,0,0,0,3
2400509-014,3650,2625,1747,186,435,36,237,2,878
2400512-013,2649,1834,254,127,1392,53,42,3,1580
2400502-014,5330,4287,314,86,3769,56,130,5,3973
2400509-024,4994,3915,2691,152,698,72,281,5,1224
2400514-001,2752,2211,1771,60,227,39,99,0,440
2400506-002,3143,2392,2185,47,54,30,55,1,207
2451025-006,1439,985,42,54,876,18,9,2,943
2400504-003,3849,3286,2593,111,427,26,137,1,693
2400515-009,1533,1324,1147,26,71,31,36,7,177
2400509-009,2150,1693,1459,28,49,11,144,4,234
2402120-001,3174,2579,2333,107,47,64,29,5,246
2402120-002,0,0,0,0,0,0,0,0,0
2402109-008,1677,1305,1028,104,93,18,57,4,277
2400903-002,3628,2745,1993,100,531,70,61,5,752
2403303-008,334,267,141,26,102,0,0,0,126
2403303-002,3771,3032,307,199,2496,69,43,7,2725
2403309-011,5315,4226,327,553,3358,80,147,5,3899
2403309-006,4222,3511,198,290,2937,48,85,3,3313
2403307-013,2843,2282,129,104,1995,32,69,2,2153
2403312-003,3936,3068,83,384,2552,74,46,3,2985
2403312-018,661,536,45,118,342,10,29,2,491
2403312-007,3752,2818,111,282,2388,43,53,0,2707
2403316-005,212,161,39,69,45,5,9,0,122
2403316-098,0,0,0,0,0,0,0,0,0
2403309-013,3121,2537,164,298,2027,60,49,5,2373
2403309-002,1604,1287,86,110,1045,22,54,2,1201
2403312-017,689,560,30,59,465,6,7,1,530
2400302-018,2596,1990,1028,185,618,38,141,2,962
2400105-006,779,635,594,9,10,15,4,0,41
2400305-006,2109,1504,1392,48,17,9,31,3,112
2400306-025,1873,1488,1394,25,27,7,24,1,94
2402702-022,114,76,54,4,3,2,14,0,22
2402705-005,3860,2945,1599,91,317,29,913,3,1346
2402705-022,4313,3221,1776,69,260,30,1053,9,1445
2402706-021,2526,1910,481,386,623,34,415,1,1429
2403704-002,2854,2137,1772,56,210,72,26,3,365
2400513-009,7995,5681,3018,1066,1218,160,267,18,2663
2451015-003,2845,2276,41,58,2172,30,13,7,2235
2400507-002,1481,1142,1063,15,7,21,18,1,79
2400511-019,3999,3046,1964,103,522,36,405,6,1082
2451027-022,2917,2349,92,37,2213,15,23,1,2257
2451003-003,3246,3046,1975,218,284,40,529,2,1071
2403909-001,330,287,243,3,26,11,1,2,44
2400301-005,2640,2050,892,296,546,36,318,5,1158
2451011-006,3450,3311,1473,199,1163,44,468,3,1838
2451026-026,2403,1879,321,66,1465,40,16,0,1558
2400515-013,2287,1859,1554,73,96,46,74,2,305
2400301-010,1732,1389,1213,47,46,21,48,6,176
2403106-004,2865,2233,1258,119,85,14,754,1,975
2403113-001,3951,3210,1065,717,838,60,562,2,2145
2403113-056,6690,4977,1180,1658,1543,114,554,11,3797
2403104-028,2625,2293,1141,276,396,21,452,5,1152
2403105-004,2331,2028,1017,85,728,19,191,4,1011
2401706-010,3578,2616,380,167,1887,50,201,1,2236
2400307-013,2820,2209,1854,86,119,18,106,4,355
2400305-033,2327,1758,1456,46,94,12,134,6,302
2400304-003,2793,2062,1415,158,270,50,189,4,647
2400304-008,2646,2090,1571,110,243,56,114,7,519
2400304-021,4931,3443,2024,241,659,75,467,18,1419
2404705-001,4096,3551,3258,84,98,46,52,3,293
2400504-002,5887,4423,1307,581,1999,101,519,2,3116
2403110-009,3556,2732,1759,171,135,13,634,7,973
2403104-012,4748,3542,1953,274,166,21,1089,10,1589
2403106-002,4668,3622,1690,153,257,26,1484,8,1932
2403107-015,4764,3620,2604,238,128,32,593,11,1016
2404510-001,434,342,132,13,193,3,1,1,210
2402501-016,4416,3442,2192,167,846,78,148,7,1250
2402501-018,2857,2273,1474,113,551,50,91,3,799
2403109-011,4164,3216,1054,949,783,112,416,2,2162
2403108-010,2885,2261,1172,345,399,43,327,8,1089
2404702-003,671,547,470,3,56,6,10,0,77
2400501-014,7291,6702,3964,296,1206,97,1194,19,2738
2451012-005,2255,2093,1122,156,244,24,550,0,971
2451010-004,715,604,17,9,576,5,11,1,587
2402302-001,1881,1518,1428,23,10,35,6,0,90
2404316-001,3796,3142,2754,101,71,62,140,1,388
2401314-001,3849,2950,2662,83,85,40,67,5,288
2403506-001,2413,1775,1585,38,76,39,29,4,190
2401706-004,4454,3227,592,203,2280,61,158,4,2635
2401709-001,3218,2570,1289,101,1093,98,54,7,1281
2404507-001,1740,1405,1108,49,184,40,15,1,297
2451020-006,3354,2636,30,17,2571,27,5,2,2606
2451015-024,2373,1795,25,30,1736,35,4,1,1770
2401706-017,2314,1777,491,101,1109,30,65,4,1286
2402503-008,4244,3184,2818,78,103,49,106,4,366
2402501-010,5588,4359,2400,290,1436,85,155,10,1959
2402505-004,2069,1725,1517,59,79,47,20,2,208
2402502-021,58,47,37,2,7,0,0,0,10
2404321-002,3069,2473,1850,155,351,53,90,3,623
2402501-012,3927,3081,2390,119,318,40,190,1,691
2402501-022,338,245,167,6,43,2,20,0,78
2402501-026,2171,1771,1284,66,292,29,76,3,487
2402501-013,2706,2249,1476,161,430,36,146,4,773
2402501-025,43,37,23,7,1,0,2,2,14
2401706-007,5561,3973,899,299,2589,115,148,15,3074
2400302-023,4068,2992,1776,303,615,92,270,5,1216
2400304-002,4078,3250,1777,248,967,92,194,13,1473
2400303-009,1447,1113,951,37,67,27,27,2,162
2400305-030,1550,1126,822,45,99,15,130,2,304
2400305-012,2236,1604,1275,81,80,29,146,2,329
2402123-002,133,117,91,9,11,8,6,1,26
2400903-003,4438,3299,2326,114,655,81,94,9,973
2403309-012,359,276,29,76,168,3,5,3,247
2403309-005,3745,2982,159,469,2287,43,91,0,2823
2403312-016,3984,2992,127,219,2611,43,45,3,2865
2403302-006,6984,5027,219,2196,2530,145,121,14,4808
2403321-018,4113,3378,425,258,2221,62,487,8,2953
2403318-010,1423,1121,12,119,997,8,1,5,1109
2403302-009,6340,4662,187,1580,2788,121,142,11,4475
2403305-011,2794,2300,147,233,1684,20,252,8,2153
2403303-004,3072,2472,99,107,2241,39,68,1,2373
2403306-002,1531,1252,89,135,990,8,35,0,1163
2400303-002,2042,1660,1496,27,59,26,50,2,164
2402702-001,4070,3041,1246,146,472,34,1150,8,1795
2402705-004,4942,4125,1828,360,1368,93,551,7,2297
2402702-003,3596,2783,1855,84,272,19,565,1,928
2402702-015,2895,2197,1280,62,94,23,743,1,917
2402706-006,1510,1138,738,54,247,18,79,0,400
