GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
42061000370,1012,763,204,45
42061000180,1349,645,652,52
42061000460,315,291,17,7
42009000210,4413,3162,1153,98
42117000060,1989,1489,446,54
42117000360,4365,3528,709,128
42029001300,7150,4360,2613,177
42029000090,5157,432,4629,96
42029000320,9254,4440,4653,161
42061000050,1023,710,286,27
42077001210,11892,5798,5807,287
42105000100,1197,790,375,32
42105000170,924,751,136,37
42029000250,10371,4192,5916,263
42029000260,13321,5676,7266,379
42029001250,8102,3073,4843,186
42029001290,13194,4299,8663,232
42029001700,2798,1058,1678,62
42029000740,10278,4371,5653,254
42029000210,13383,6246,6778,359
42057000110,2338,2058,246,34
42041000702,6081,3569,2382,130
42041000630,5893,4440,1324,129
42029001060,8421,3673,4578,170
42029000715,5805,3582,2096,127
42029000670,5064,2593,2356,115
42029001520,3814,845,2817,152
42029001740,5773,3548,2074,151
42009000230,5032,4280,680,72
42009000020,6983,5274,1591,118
42009000400,5290,4377,822,91
42041000400,4744,3373,1231,140
42041000807,2786,1467,1186,133
42041000485,6357,3842,2368,147
42041000698,7994,4527,3263,204
42029001460,10538,4620,5659,259
42029000100,3587,297,3231,59
42029000510,4561,1518,2966,77
42113000130,1618,956,610,52
42079000240,5183,2835,2210,138
42079000230,3531,1904,1541,86
42061000240,2849,2070,684,95
42101006318,2673,1337,1305,31
42101004113,1972,524,1407,41
42101004214,2561,204,2332,25
42101000849,3754,482,3192,80
42101003010,2790,260,2474,56
42077000220,2527,531,1924,72
42077001410,5127,2218,2717,192
42077000350,2957,804,2063,90
42079001886,3315,1419,1813,83
42079001025,2332,968,1311,53
42079002715,3876,1539,2222,115
42079002700,3889,1402,2367,120
42079000470,3329,2339,913,77
42079001995,6559,3083,3352,124
42079002725,3957,1405,2410,142
42079000070,3247,1480,1682,85
42079002460,2603,1232,1316,55
42079000930,3687,2248,1384,55
42079002565,5238,2456,2642,140
42079000965,3409,2062,1290,57
42101003808,2067,20,2036,11
42101003937,2795,943,1780,72
42101005904,3359,62,3273,24
42101000828,3549,305,3194,50
42101004209,1867,163,1691,13
42079000702,5785,3045,2609,131
42089000370,15099,6871,7872,356
42089000297,2120,995,1069,56
42089000253,6066,2458,3500,108
42089000251,1563,488,1046,29
42009000260,3861,3267,536,58
42105000030,1342,849,459,34
42061000530,2563,2063,443,57
42061000400,6156,4562,1420,174
42079001150,3512,2619,796,97
42079002345,1771,1093,616,62
42079000215,6018,3285,2604,129
42079000205,3848,2166,1604,78
42079001330,3706,1728,1838,140
42079000452,5579,2547,2902,130
42011000750,5921,2899,2897,125
42011000510,7443,3013,4140,290
42035000300,3901,2724,1090,87
42035000265,975,717,238,20
42035000360,83,77,2,4
42035000140,3134,2366,683,85
42035000160,6147,3884,2099,164
42117000160,1892,1426,425,41
42117000251,5070,2414,2449,207
42009000310,1450,1017,394,39
42009000150,5642,4584,966,92
42035000120,3379,1818,1448,113
42035000070,2449,1493,889,67
42035000280,4823,3462,1280,81
42035000210,5075,2474,2385,216
42011000810,6739,4281,2309,149
42011000800,5371,3326,1896,149
42011001050,2628,483,2084,61
42117000340,2513,1991,449,73
42101003301,2146,401,1724,21
42101000709,1225,88,1129,8
42101000502,3920,698,3161,61
42029000780,6064,3018,2847,199
42029000790,6281,3028,3046,207
42029001320,5336,2199,3011,126
42029000760,19859,10248,9043,568
42029001720,6671,4385,2083,203
42029000421,5503,2191,3153,159
42029000420,8799,3115,5496,188
42029000965,3863,1108,2629,126
42089000043,8565,4043,4352,170
42089000026,12199,6542,5374,283
42101001611,1454,24,1423,7
42101004215,3094,272,2783,39
42101002117,3170,810,2280,80
42101005811,2448,1053,1334,61
42101001016,2398,25,2359,14
42101003015,3525,196,3266,63
42101003014,3000,183,2775,42
42041000410,4557,3426,1021,110
42041000622,5778,3374,2241,163
42041000621,8687,5086,3377,224
42041000610,7514,4116,3144,254
42079003050,4391,1869,2389,133
42079002470,5846,3841,1817,188
42079001294,5809,3260,2430,119
42079001288,7635,4093,3372,170
42079001282,4326,2281,1933,112
42079001296,4277,2466,1714,97
42079001320,4161,1793,2226,142
42079001310,4127,1802,2183,142
42079002845,4041,1343,2541,157
42079000985,4228,2179,1966,83
42079002480,1558,851,640,67
42079000650,4616,2712,1791,113
42011001110,2899,535,2278,86
42117000190,5175,3992,1020,163
42073000110,3813,1870,1853,90
42075000010,6384,3218,2939,227
42035000350,3957,2495,1375,87
42035000290,4571,2828,1621,122
42011000295,4015,1654,2247,114
42011000292,6712,3045,3479,188
42011000120,8520,6803,1518,199
42011000388,6039,2912,2977,150
42029000530,5012,1503,3406,103
42101001082,3256,517,2654,85
42101001088,3909,586,3239,84
42101001068,4453,887,3487,79
42101005828,2199,1026,1138,35
42101005922,2641,110,2487,44
42101005911,2054,25,2006,23
42101004808,2479,77,2353,49
42101006522,1868,532,1291,45
42101004126,1544,431,1098,15
42101005841,4091,2313,1748,30
42101003704,1618,54,1538,26
42101005714,2640,1472,1126,42
42101004890,1498,65,1421,12
42101004912,2673,44,2604,25
42101002119,2420,505,1822,93
42101001701,2050,71,1964,15
42101003815,3105,344,2665,96
42075000520,6719,5120,1379,220
42075000510,2067,1724,283,60
42075000210,2059,738,1255,66
42075000030,10094,7690,2122,282
42075000350,9513,6039,3238,236
42011000940,1801,246,1528,27
42011001694,7028,4362,2504,162
42011001477,6888,4103,2604,181
42011001185,3109,767,2261,81
42011000790,4341,2815,1414,112
42011001460,7986,3445,4282,259
42011000260,6372,3599,2573,200
42011001640,1966,1529,382,55
42075000460,10401,6625,3564,212
42131000210,2312,1621,599,92
42101001115,1010,22,976,12
42101004211,2437,144,2270,23
42101004207,1854,182,1660,12
42101004203,2008,233,1749,26
42101004025,2251,182,2049,20
42101003116,2941,786,2055,100
42101000812,4180,542,3573,65
42101000112,1940,263,1616,61
42101004901,1996,97,1883,16
42101003433,2735,98,2610,27
42101001223,3046,91,2879,76
42035000090,2178,1680,435,63
42035000250,3648,2202,1342,104
42041000320,6424,2885,3342,197
42045000910,3632,1688,1861,83
42045003150,4593,1789,2690,114
42081000410,4648,2979,1503,166
42081000640,3052,2292,665,95
42081000170,2708,1804,806,98
42029000010,3505,1797,1599,109
42029000935,4045,1036,2816,193
42029001378,6504,2240,4131,133
42029001384,4968,1843,3050,75
42029001382,6337,2001,4219,117
42011000850,5742,3508,2064,170
42011001140,2340,530,1756,54
42011000397,6126,2980,2949,197
42011001610,8922,6065,2616,241
42081000630,6793,4216,2323,254
42081000620,3236,1988,1131,117
42009000355,2520,2180,302,38
42029000925,4220,912,3118,190
42101006633,3278,1564,1669,45
42101003710,1672,59,1604,9
42063000460,4979,1521,3210,248
42063000260,1784,1138,582,64
42063000080,3106,1719,1288,99
42063000420,4929,2096,2630,203
42063000190,6093,3249,2698,146
42063000180,3238,1812,1302,124
42063000630,1145,960,162,23
42011001495,5116,2316,2612,188
42011001502,5288,2641,2507,140
42009000180,2955,2296,596,63
42009000410,3005,2597,361,47
42089000173,18549,6884,11289,376
42089000005,4182,2158,1904,120
42089000197,5351,2583,2639,129
42089000053,14525,3447,10785,293
42089000046,6170,2429,3613,128
42089000256,4558,1776,2675,107
42041000731,5952,3348,2453,151
42041000290,5946,4408,1411,127
42041000780,4122,2548,1458,116
42041000570,927,666,233,28
42063000290,2725,2035,601,89
42063000580,2030,1106,855,69
42063000210,5077,3566,1385,126
42063000055,3837,2648,1084,105
42063000170,3714,2457,1154,103
42063000255,2982,2103,771,108
42063000750,1163,765,356,42
42075000360,12176,8149,3757,270
42075000410,7878,4577,3056,245
42075000504,7379,5394,1769,216
42075000502,5510,4052,1310,148
42075000080,2323,1807,451,65
42075000120,4148,2919,1082,147
42075000470,8449,5005,3168,276
42077000010,6879,3343,3264,272
42077001140,4752,2160,2477,115
42077000610,3626,1051,2450,125
42077001230,13708,6844,6583,281
42077000540,3158,1189,1866,103
42077001200,4683,2168,2369,146
42077000570,7037,2054,4777,206
42077000880,19432,9423,9560,449
42077001390,4977,2196,2597,184
42077000020,3513,518,2918,77
42077001150,9587,4142,5243,202
42077000330,3843,1119,2626,98
42077001350,16919,10755,5774,390
42077000430,3920,1206,2614,100
42077001450,8400,4436,3757,207
42077000410,5087,1633,3308,146
42077000840,3477,1161,2176,140
42077001040,8058,3755,4048,255
42077000560,4856,1955,2766,135
42089000023,13931,7161,6386,384
42089000130,7447,4735,2500,212
42089000240,14541,8555,5610,376
42089000190,8619,4343,4048,228
42089000350,13385,5756,7343,286
42089000360,7989,4400,3448,141
42089000230,9079,3982,4886,211
42089000220,19331,11924,6905,502
42089000176,17460,7654,9357,449
42089000110,3242,1194,1962,86
42089000164,9390,4868,4335,187
42089000162,8727,4325,4227,175
42029000840,6384,2893,3282,209
42029000414,4970,2298,2533,139
42029000820,8219,3493,4473,253
42063000040,2192,1769,369,54
42029001830,6681,3227,3298,156
42029001000,13197,5812,7116,269
42029001140,6119,1925,4037,157
42029000037,10032,4545,5274,213
42077001310,16058,8409,7295,354
42077000620,6242,2018,4031,193
42077000095,4232,752,3362,118
42077001080,4120,2194,1855,71
42077001130,9520,4451,4822,247
42077001025,5752,3059,2537,156
42077000920,13735,6283,7081,371
42077000080,2857,726,2063,68
42077000210,2886,414,2412,60
42133000550,6657,3726,2698,233
42023000090,2490,1655,767,68
42023000080,428,319,89,20
42057000060,4180,3574,531,75
42057000070,2352,1622,664,66
42057000100,4122,3182,841,99
42057000010,5556,4549,898,109
42077000310,3691,1363,2233,95
42077001256,6245,2693,3346,206
42077000810,6368,2791,3385,192
42077001222,10247,4935,5081,231
42077000970,7975,4960,2779,236
42077001000,11002,6408,4312,282
42077001255,15390,7206,7862,322
42077000190,3605,544,2965,96
42077000120,2210,348,1821,41
42063000140,5285,3337,1795,153
42063000030,6444,4587,1671,186
42083000120,5807,3620,2041,146
42083000110,3353,2361,923,69
42083000130,2647,1731,847,69
42083000180,2479,1794,633,52
42083000200,5866,4092,1641,133
42083000380,1708,1439,232,37
42083000190,1936,1556,335,45
42083000400,1854,1226,575,53
42083000430,5065,3602,1353,110
42045000851,5513,2502,2888,123
42045002810,527,172,349,6
42045003088,3810,1570,2179,61
42045002924,4469,2072,2305,92
42045001380,5246,1350,3803,93
42045002380,7155,3144,3923,88
42045001090,3155,1508,1578,69
42045002020,2004,279,1713,12
42045003580,2193,381,1778,34
42045001860,4057,2350,1667,40
42045001850,4133,2415,1665,53
42045000990,3244,452,2727,65
42045003570,2707,535,2125,47
42045001910,3792,942,2790,60
42045003520,4769,1784,2916,69
42045000900,5905,3203,2590,112
42045003590,2216,475,1700,41
42045003555,2825,358,2420,47
42083000050,2088,1280,747,61
42083000080,780,487,266,27
42083000340,3973,3088,807,78
42011000380,8982,4597,4142,243
42011000980,3436,618,2739,79
42011001770,8929,3709,5065,155
42011000860,2742,389,2284,69
42011001470,7564,3266,4024,274
42011000990,1985,329,1614,42
42133001160,1516,953,507,56
42133001180,3146,1947,1080,119
42133001170,916,549,320,47
42009000120,8598,6743,1631,224
42009000330,5768,4303,1340,125
42045003685,3051,435,2578,38
42045000103,5727,2898,2755,74
42059000200,1257,797,424,36
42059000340,1957,1341,554,62
42059000470,2483,1431,963,89
42133001275,6363,1571,4548,244
42059000010,1239,823,387,29
42089000218,9268,4290,4720,258
42089000120,3622,1349,2183,90
42089000310,2534,727,1748,59
42047000080,4978,3256,1575,147
42047000150,1354,825,475,54
42057000050,3115,2666,399,50
42051001111,8821,5886,2741,194
42051000536,7213,3749,3306,158
42051000300,2647,1663,925,59
42119000210,7345,5603,1572,170
42119000080,4440,3465,845,130
42119000160,4376,3237,1016,123
42033000350,3946,2851,965,130
42033000210,2644,1912,630,102
42033000520,2081,1287,735,59
42033000510,5193,3599,1446,148
42033000260,2687,1681,899,107
42033000300,3356,2019,1211,126
42033000550,2512,1494,938,80
42109000220,5009,2984,1852,173
42051000692,6248,3596,2522,130
42089000033,7041,3678,3166,197
42089000291,6164,2698,3359,107
42089000090,2800,893,1831,76
42089000180,7124,2810,4177,137
42051000751,4361,2236,2032,93
42051000761,4746,2306,2342,98
42057000030,4162,3430,661,71
42119000140,3995,902,2984,109
42119000190,2338,1549,689,100
42033000170,3381,1865,1414,102
42045001920,5056,1058,3878,120
42045001810,4153,2120,1968,65
42045001820,5096,2730,2275,91
42045001830,3707,1851,1790,66
42045001510,4928,2323,2522,83
42059000350,4333,2641,1572,120
42059000240,1326,668,617,41
42059000370,2162,1495,614,53
42051000320,5691,3597,1969,125
42051000860,14588,7551,6739,298
42027000280,10058,4065,5706,287
42059000480,1745,1174,534,37
